index,moves,overall_moves
2003,1031,0
2004,3,552
2005,259,0
2006,1,1214
2007,1,1208
2008,1785,0
2009,539,0
2010,1457,0
2011,633,0
2012,3,226
2013,3,753
2014,1580,0
2015,1,1781
2016,1,862
2017,1,1710
2018,1,630
2019,1487,0
2020,2,966
2021,1001,0
2022,454,0
2023,141,0
2024,2,609
2025,1822,0
2026,2,1363
2027,1,789
2028,1,161
2029,3,1733
2030,353,0
2031,1,1845
2032,1175,0
2033,3,1337
2034,1209,0
2035,1087,0
2036,1,475
2037,1,112
2038,1256,0
2039,2,1719
2040,6,864
2041,1874,0
2042,4,552
2043,3,1592
2044,1650,0
2045,1,1890
2046,1,479
2047,170,0
2048,566,0
2049,2,152
2050,3,912
2051,1,1142
2052,3,390
2053,1485,0
2054,2,1114
2055,572,0
2056,3,0
2057,4,1754
2058,573,0
2059,1860,0
2060,1836,0
2061,1,335
2062,1,608
2063,1466,0
2064,506,0
2065,401,0
2066,1182,0
2067,2,749
2068,887,0
2069,1,724
2070,1,1741
2071,3,1862
2072,2,168
2073,1,1577
2074,9,0
2075,1665,0
2076,1697,0
2077,2,1828
2078,1681,0
2079,1509,0
2080,666,0
2081,1,327
2082,2,628
2083,1743,0
2084,1424,0
2085,1,1514
2086,1490,0
2087,2,1246
2088,5,971
2089,1702,0
2090,2,324
2091,1,1658
2092,1,603
2093,608,0
2094,1462,0
2095,4,1632
2096,1,1056
2097,1,860
2098,4,971
2099,2,437
2100,2,884
2101,2,1460
2102,3,1483
2103,2,1778
2104,1540,0
2105,3,162
2106,664,0
2107,1,365
2108,398,0
2109,926,0
2110,625,0
2111,2,457
2112,2,381
2113,1,1211
2114,1,1566
2115,1,330
2116,1690,0
2117,1079,0
2118,1,60
2119,4,1324
2120,1,636
2121,2,1439
2122,7,1685
2123,1178,0
2124,1729,0
2125,822,0
2126,1,980
2127,4,836
2128,79,0
2129,44,0
2130,2,1511
2131,2,1669
2132,2,390
2133,3,1114
2134,556,0
2135,2,1708
2136,3,986
2137,1,530
2138,81,0
2139,175,0
2140,488,0
2141,1078,0
2142,4,1883
2143,1367,0
2144,1,662
2145,376,0
2146,1,1897
2147,826,0
2148,2,1432
2149,1,1779
2150,1,377
2151,134,0
2152,2,1613
2153,1,1318
2154,1,321
2155,532,0
2156,1591,0
2157,1,684
2158,2,438
2159,1537,0
2160,286,0
2161,1449,0
2162,3,204
2163,1114,0
2164,101,0
2165,110,0
2166,374,0
2167,3,27
2168,120,0
2169,466,0
2170,1621,0
2171,659,0
2172,1695,0
2173,1,1833
2174,1,1526
2175,1,896
2176,425,0
2177,4,1635
2178,177,0
2179,477,0
2180,1787,0
2181,786,0
2182,1,1602
2183,778,0
2184,1,502
2185,276,0
2186,2,1803
2187,807,0
2188,3,1194
2189,1461,0
2190,459,0
2191,1,417
2192,1,539
2193,1604,0
2194,496,0
2195,2,428
2196,1,1403
2197,2,191
2198,1558,0
2199,3,851
2200,224,0
2201,2,149
2202,2,1457
2203,605,0
2204,551,0
2205,308,0
2206,2,819
2207,2,1592
2208,1,262
2209,2,1716
2210,1,944
2211,2,1412
2212,693,0
2213,1,757
2214,7,226
2215,1,828
2216,1,1561
2217,1,1642
2218,1,424
2219,261,0
2220,5,468
2221,4,126
2222,1005,0
2223,75,0
2224,1,1380
2225,1282,0
2226,457,0
2227,273,0
2228,856,0
2229,915,0
2230,3,301
2231,820,0
2232,629,0
2233,2,217
2234,8,1754
2235,1,1673
2236,296,0
2237,994,0
2238,2,363
2239,1,228
2240,600,0
2241,1715,0
2242,1447,0
2243,6,959
2244,1,843
2245,2,32
2246,5,1708
2247,1670,0
2248,3,1019
2249,5,1597
2250,3,453
2251,1,139
2252,115,0
2253,1,840
2254,1,1329
2255,4,1099
2256,1,1182
2257,3,1893
2258,291,0
2259,1,433
2260,3,1471
2261,1407,0
2262,1760,0
2263,1,356
2264,2,456
2265,83,0
2266,1,1100
2267,2,757
2268,1,971
2269,1,241
2270,1,88
2271,1,1368
2272,1730,0
2273,1337,0
2274,3,1075
2275,1,1354
2276,4,1804
2277,2,321
2278,1,1231
2279,1,866
2280,3,811
2281,2,696
2282,2,672
2283,677,0
2284,1,1461
2285,1759,0
2286,2,120
2287,1,489
2288,2,174
2289,1448,0
2290,494,0
2291,1756,0
2292,1272,0
2293,312,0
2294,1,773
2295,2,8
2296,519,0
2297,3,1475
2298,390,0
2299,2,1597
2300,3,1572
2301,1,1630
2302,1081,0
2303,85,0
2304,2,1779
2305,849,0
2306,1501,0
2307,1,107
2308,1,71
2309,4,1078
2310,3,1041
2311,5,0
2312,720,0
2313,119,0
2314,162,0
2315,1388,0
2316,1068,0
2317,1,453
2318,1,1016
2319,4,959
2320,2,189
2321,1,491
2322,1,61
2323,271,0
2324,1021,0
2325,1,1636
2326,1,1142
2327,280,0
2328,1518,0
2329,1,1031
2330,715,0
2331,1196,0
2332,6,1804
2333,668,0
2334,171,0
2335,1,936
2336,1,622
2337,3,1032
2338,3,777
2339,1386,0
2340,1,565
2341,1336,0
2342,3,770
2343,529,0
2344,366,0
2345,1398,0
2346,1,173
2347,3,758
2348,1,38
2349,2,1883
2350,1,1409
2351,1415,0
2352,1047,0
2353,2,147
2354,22,0
2355,775,0
2356,1,310
2357,1284,0
2358,321,0
2359,1893,0
2360,1,54
2361,1641,0
2362,1,1655
2363,1533,0
2364,1,269
2365,1,172
2366,930,0
2367,2,1076
2368,1,1885
2369,2,1319
2370,1150,0
2371,5,971
2372,1475,0
2373,2,1574
2374,1289,0
2375,1,364
2376,3,1070
2377,1045,0
2378,2,388
2379,1,244
2380,1,170
2381,1,845
2382,2,1793
2383,1,887
2384,2,484
2385,4,0
2386,1831,0
2387,1373,0
2388,1429,0
2389,1,513
2390,4,707
2391,2,1666
2392,3,241
2393,906,0
2394,1049,0
2395,2,1630
2396,219,0
2397,471,0
2398,3,714
2399,1445,0
2400,1,1159
2401,1655,0
2402,1377,0
2403,1291,0
2404,1,1581
2405,1,1849
2406,937,0
2407,2,1113
2408,2,213
2409,1801,0
2410,803,0
2411,3,389
2412,297,0
2413,2,1456
2414,1,47
2415,1,355
2416,3,1806
2417,1,295
2418,1480,0
2419,1,1194
2420,1739,0
2421,2,204
2422,350,0
2423,3,363
2424,2,323
2425,910,0
2426,1,1000
2427,2,1624
2428,1,1777
2429,3,1685
2430,1,4
2431,1109,0
2432,1769,0
2433,571,0
2434,393,0
2435,2,99
2436,1,500
2437,1,1835
2438,1197,0
2439,731,0
2440,2,630
2441,1092,0
2442,1703,0
2443,859,0
2444,50,0
2445,1,1580
2446,1070,0
2447,853,0
2448,1,375
2449,1851,0
2450,1,997
2451,2,414
2452,1215,0
2453,673,0
2454,3,379
2455,1,730
2456,1,242
2457,383,0
2458,5,0
2459,3,698
2460,5,147
2461,1,1390
2462,419,0
2463,3,1144
2464,858,0
2465,1089,0
2466,1,1359
2467,1824,0
2468,617,0
2469,3,769
2470,1013,0
2471,1,1014
2472,1281,0
2473,1,890
2474,1711,0
2475,424,0
2476,1644,0
2477,547,0
2478,1543,0
2479,2,1595
2480,1058,0
2481,169,0
2482,783,0
2483,192,0
2484,697,0
2485,96,0
2486,1311,0
2487,1744,0
2488,1659,0
2489,491,0
2490,1,628
2491,2,1032
2492,831,0
2493,2,714
2494,1171,0
2495,817,0
2496,1318,0
2497,2,912
2498,62,0
2499,3,491
2500,1,1176
2501,1,1329
2502,508,0
2503,6,0
2504,850,0
2505,1680,0
2506,1713,0
2507,768,0
2508,502,0
2509,1219,0
2510,1139,0
2511,1,1794
2512,2,864
2513,914,0
2514,2,1573
2515,769,0
2516,1771,0
2517,1776,0
2518,1073,0
2519,4,457
2520,323,0
2521,1103,0
2522,179,0
2523,1,57
2524,1,632
2525,334,0
2526,3,771
2527,1,1259
2528,58,0
2529,3,243
2530,174,0
2531,1,792
2532,340,0
2533,4,18
2534,1164,0
2535,1491,0
2536,1,1712
2537,627,0
2538,964,0
2539,5,770
2540,493,0
2541,2,204
2542,992,0
2543,1,749
2544,426,0
2545,770,0
2546,1,468
2547,1569,0
2548,2,999
2549,1075,0
2550,1,792
2551,1782,0
2552,3,1386
2553,628,0
2554,1,1809
2555,2,1875
2556,894,0
2557,1,445
2558,825,0
2559,6,1850
2560,1389,0
2561,2,1710
2562,2,29
2563,611,0
2564,809,0
2565,2,474
2566,2,1867
2567,1,1775
2568,281,0
2569,1299,0
2570,944,0
2571,337,0
2572,1,469
2573,1323,0
2574,1,1405
2575,1703,0
2576,2,218
2577,691,0
2578,2,780
2579,2,1015
2580,1570,0
2581,580,0
2582,2,883
2583,2,939
2584,1,256
2585,3,4
2586,2,1405
2587,229,0
2588,1841,0
2589,927,0
2590,433,0
2591,1,36
2592,2,40
2593,836,0
2594,111,0
2595,3,895
2596,2,391
2597,1,391
2598,1,716
2599,943,0
2600,1,494
2601,63,0
2602,1,1511
2603,1,365
2604,123,0
2605,401,0
2606,195,0
2607,3,217
2608,472,0
2609,2,337
2610,2,243
2611,541,0
2612,1606,0
2613,3,511
2614,1138,0
2615,1020,0
2616,1,1707
2617,1,555
2618,901,0
2619,2,1331
2620,3,567
2621,1144,0
2622,2,1883
2623,1009,0
2624,1876,0
2625,1,1370
2626,1165,0
2627,1640,0
2628,1,1475
2629,665,0
2630,1085,0
2631,1,1121
2632,380,0
2633,3,1417
2634,2,866
2635,884,0
2636,1688,0
2637,1,447
2638,2,230
2639,1530,0
2640,4,1377
2641,4,1758
2642,2,745
2643,1,683
2644,1,99
2645,694,0
2646,724,0
2647,1,1261
2648,757,0
2649,1,548
2650,4,609
2651,924,0
2652,861,0
2653,1,161
2654,1,953
2655,2,477
2656,1160,0
2657,1,1832
2658,2,555
2659,1,26
2660,1465,0
2661,5,0
2662,1774,0
2663,662,0
2664,1542,0
2665,1,1006
2666,2,1419
2667,1,1023
2668,687,0
2669,2,272
2670,2,1848
2671,3,1346
2672,1,881
2673,1842,0
2674,3,672
2675,1,1029
2676,515,0
2677,1,477
2678,1,11
2679,1,1005
2680,1875,0
2681,1,529
2682,1117,0
2683,1,1522
2684,1385,0
2685,1,266
2686,2,552
2687,1896,0
2688,1662,0
2689,1225,0
2690,2,1577
2691,1,1891
2692,4,468
2693,368,0
2694,2,858
2695,1783,0
2696,1617,0
2697,582,0
2698,1,115
2699,897,0
2700,1036,0
2701,1,147
2702,824,0
2703,1212,0
2704,2,667
2705,1,1814
2706,622,0
2707,1,301
2708,6,1580
2709,802,0
2710,1,558
2711,1536,0
2712,3,1602
2713,1,1666
2714,4,1426
2715,2,856
2716,1666,0
2717,1611,0
2718,972,0
2719,982,0
2720,2,1014
2721,1,1114
2722,128,0
2723,739,0
2724,1335,0
2725,2,1572
2726,5,1635
2727,973,0
2728,1,7
2729,642,0
2730,1748,0
2731,1696,0
2732,1669,0
2733,1791,0
2734,64,0
2735,788,0
2736,314,0
2737,2,1537
2738,1,1494
2739,158,0
2740,1,612
2741,1,198
2742,1579,0
2743,2,359
2744,211,0
2745,1747,0
2746,1,812
2747,1598,0
2748,47,0
2749,3,1890
2750,1826,0
2751,1318,0
2752,4,638
2753,3,1639
2754,2,126
2755,656,0
2756,1882,0
2757,1,931
2758,1,880
2759,1,620
2760,1,1600
2761,244,0
2762,90,0
2763,1716,0
2764,325,0
2765,5,836
2766,1,1644
2767,4,1711
2768,1,1085
2769,1414,0
2770,586,0
2771,1296,0
2772,4,1685
2773,589,0
2774,1,1361
2775,1,834
2776,1581,0
2777,1,1078
2778,776,0
2779,1599,0
2780,1382,0
2781,1,326
2782,139,0
2783,719,0
2784,1803,0
2785,1,1515
2786,38,0
2787,1,982
2788,671,0
2789,1214,0
2790,527,0
2791,1216,0
2792,1626,0
2793,876,0
2794,533,0
2795,345,0
2796,1,1362
2797,181,0
2798,1372,0
2799,5,1850
2800,324,0
2801,1,485
2802,2,1376
2803,1722,0
2804,1827,0
2805,1,1699
2806,1568,0
2807,1,594
2808,1763,0
2809,3,534
2810,1182,0
2811,1,1697
2812,1838,0
2813,1507,0
2814,5,1867
2815,2,934
2816,1623,0
2817,1,69
2818,518,0
2819,173,0
2820,1008,0
2821,869,0
2822,1873,0
2823,1,1386
2824,2,802
2825,1,815
2826,1309,0
2827,1788,0
2828,2,297
2829,267,0
2830,129,0
2831,1023,0
2832,845,0
2833,254,0
2834,1778,0
2835,351,0
2836,813,0
2837,740,0
2838,1132,0
2839,1188,0
2840,441,0
2841,1497,0
2842,349,0
2843,1830,0
2844,1,144
2845,1885,0
2846,1,847
2847,2,1850
2848,988,0
2849,906,0
2850,713,0
2851,4,1475
2852,1093,0
2853,1,1793
2854,1601,0
2855,1740,0
2856,1657,0
2857,726,0
2858,766,0
2859,1672,0
2860,1071,0
2861,1235,0
2862,7,1862
2863,3,1078
2864,1534,0
2865,1,775
2866,3,40
2867,993,0
2868,1145,0
2869,385,0
2870,4,405
2871,386,0
2872,1,1019
2873,109,0
2874,2,611
2875,999,0
2876,1592,0
2877,1328,0
2878,1764,0
2879,1418,0
2880,2,575
2881,641,0
2882,1853,0
2883,1,1592
2884,6,27
2885,1,1564
2886,2,1604
2887,2,1013
2888,685,0
2889,4,1862
2890,1,1467
2891,4,491
2892,784,0
2893,846,0
2894,2,392
2895,1,114
2896,1015,0
2897,4,792
2898,2,433
2899,3,812
2900,379,0
2901,1,898
2902,10,851
2903,1736,0
2904,871,0
2905,3,680
2906,895,0
2907,1187,0
2908,3,792
2909,1253,0
2910,892,0
2911,1638,0
2912,1,901
2913,185,0
2914,1643,0
2915,91,0
2916,2,1359
2917,1,1230
2918,1,1136
2919,1878,0
2920,2,106
2921,3,193
2922,492,0
2923,1742,0
2924,1,1097
2925,3,263
2926,365,0
2927,1886,0
2928,1,1648
2929,1505,0
2930,2,1894
2931,3,1838
2932,535,0
2933,2,266
2934,1452,0
2935,1198,0
2936,2,1100
2937,549,0
2938,344,0
2939,5,1580
2940,6,792
2941,2,695
2942,1,1616
2943,3,566
2944,2,350
2945,918,0
2946,1,101
2947,1355,0
2948,1,28
2949,1454,0
2950,793,0
2951,1,1243
2952,1753,0
2953,1888,0
2954,1034,0
2955,222,0
2956,3,658
2957,4,243
2958,2,1897
2959,777,0
2960,1718,0
2961,1,763
2962,3,1588
2963,1287,0
2964,3,763
2965,1,1758
2966,1,460
2967,2,575
2968,684,0
2969,3,1311
2970,319,0
2971,359,0
2972,5,1574
2973,221,0
2974,814,0
2975,317,0
2976,1,945
2977,1064,0
2978,1241,0
2979,2,1329
2980,1,1134
2981,6,468
2982,404,0
2983,32,0
2984,2,1711
2985,3,194
2986,2,770
2987,1406,0
2988,787,0
2989,1,1099
2990,594,0
2991,3,778
2992,1273,0
2993,4,851
2994,888,0
2995,1347,0
2996,1,858
2997,538,0
2998,1304,0
2999,2,1725
3000,7,353
3001,1259,0
3002,592,0
3003,661,0
3004,33,0
3005,3,1838
3006,528,0
3007,1,1004
3008,758,0
3009,1207,0
3010,2,1888
3011,697,0
3012,1,1180
3013,53,0
3014,1,1099
3015,4,979
3016,1567,0
3017,412,0
3018,1523,0
3019,306,0
3020,1675,0
3021,867,0
3022,1,1073
3023,184,0
3024,207,0
3025,1,745
3026,1502,0
3027,1312,0
3028,1,1461
3029,1,1032
3030,915,0
3031,735,0
3032,612,0
3033,1174,0
3034,2,1259
3035,1,864
3036,2,1532
3037,1412,0
3038,1,238
3039,1,957
3040,2,1467
3041,583,0
3042,896,0
3043,1211,0
3044,1127,0
3045,1366,0
3046,1471,0
3047,1290,0
3048,1,779
3049,718,0
3050,4,1592
3051,1,560
3052,2,426
3053,946,0
3054,1472,0
3055,4,1115
3056,105,0
3057,2,1862
3058,1520,0
3059,1,1519
3060,2,151
3061,1,1407
3062,1,1382
3063,1530,0
3064,1884,0
3065,476,0
3066,745,0
3067,4,353
3068,1,727
3069,202,0
3070,557,0
3071,7,468
3072,2,753
3073,900,0
3074,1405,0
3075,1813,0
3076,865,0
3077,1,1537
3078,1,1301
3079,1,86
3080,1,605
3081,1767,0
3082,1484,0
3083,1,1143
3084,743,0
3085,1,416
3086,1162,0
3087,1,164
3088,1,423
3089,1,369
3090,1297,0
3091,2,1377
3092,7,959
3093,1344,0
3094,264,0
3095,339,0
3096,3,428
3097,1026,0
3098,1630,0
3099,3,1426
3100,738,0
3101,844,0
3102,2,1631
3103,5,1862
3104,2,1885
3105,2,530
3106,1,999
3107,4,453
3108,1028,0
3109,1,940
3110,1,1697
3111,2,274
3112,4,194
3113,2,836
3114,131,0
3115,135,0
3116,1288,0
3117,1,1768
3118,890,0
3119,1,1440
3120,548,0
3121,725,0
3122,1511,0
3123,1363,0
3124,2,1151
3125,151,0
3126,2,228
3127,3,1143
3128,1,166
3129,1357,0
3130,1,1025
3131,1,1716
3132,3,1592
3133,1,1856
3134,2,833
3135,3,1635
3136,6,226
3137,356,0
3138,1,1441
3139,127,0
3140,1,1130
3141,1,1572
3142,1,1113
3143,1154,0
3144,362,0
3145,1602,0
3146,8,468
3147,1,297
3148,2,1564
3149,2,1301
3150,604,0
3151,1,1632
3152,3,1571
3153,227,0
3154,1,1133
3155,2,1024
3156,651,0
3157,431,0
3158,1339,0
3159,410,0
3160,7,836
3161,562,0
3162,1,229
3163,1,1713
3164,3,244
3165,3,1175
3166,3,777
3167,301,0
3168,596,0
3169,1745,0
3170,962,0
3171,765,0
3172,1,1504
3173,1,1044
3174,1,1273
3175,164,0
3176,1854,0
3177,1,495
3178,215,0
3179,1,1824
3180,2,1776
3181,698,0
3182,1,1617
3183,1187,0
3184,447,0
3185,481,0
3186,1498,0
3187,921,0
3188,1,129
3189,1,706
3190,1,1129
3191,260,0
3192,239,0
3193,1,255
3194,1,769
3195,1051,0
3196,234,0
3197,2,352
3198,1417,0
3199,2,321
3200,19,0
3201,862,0
3202,2,25
3203,5,1631
3204,1231,0
3205,511,0
3206,1,1247
3207,1,363
3208,2,1277
3209,1,382
3210,1,962
3211,14,0
3212,1032,0
3213,1181,0
3214,651,0
3215,722,0
3216,1820,0
3217,9,1862
3218,5,244
3219,752,0
3220,961,0
3221,1,871
3222,1,305
3223,1,1041
3224,1,1623
3225,536,0
3226,2,683
3227,1,396
3228,2,109
3229,343,0
3230,1,194
3231,354,0
3232,905,0
3233,1,221
3234,1189,0
3235,1,939
3236,309,0
3237,660,0
3238,3,1405
3239,1227,0
3240,945,0
3241,1,679
3242,1,949
3243,1,783
3244,1,1167
3245,2,1682
3246,1560,0
3247,832,0
3248,370,0
3249,3,1253
3250,1,1138
3251,1156,0
3252,1664,0
3253,1,441
3254,774,0
3255,1,1263
3256,432,0
3257,279,0
3258,245,0
3259,1401,0
3260,1,1034
3261,1770,0
3262,2,1471
3263,2,1056
3264,2,1892
3265,3,861
3266,1,1783
3267,4,1850
3268,1330,0
3269,1,1733
3270,1422,0
3271,316,0
3272,3,979
3273,4,1467
3274,2,541
3275,1595,0
3276,947,0
3277,604,0
3278,1,1665
3279,1,289
3280,333,0
3281,116,0
3282,631,0
3283,125,0
3284,2,1346
3285,3,433
3286,1,24
3287,1370,0
3288,1571,0
3289,2,679
3290,1,1888
3291,991,0
3292,1,1286
3293,4,966
3294,1368,0
3295,1,1237
3296,1230,0
3297,615,0
3298,1119,0
3299,1,771
3300,2,77
3301,1642,0
3302,372,0
3303,970,0
3304,1356,0
3305,1361,0
3306,460,0
3307,2,778
3308,1798,0
3309,1847,0
3310,2,1536
3311,1758,0
3312,1866,0
3313,1,246
3314,1118,0
3315,231,0
3316,40,0
3317,1432,0
3318,1,506
3319,1,1892
3320,87,0
3321,1673,0
3322,674,0
3323,2,959
3324,4,1710
3325,2,1580
3326,1060,0
3327,1,1678
3328,968,0
3329,5,1670
3330,1,919
3331,1,987
3332,644,0
3333,1731,0
3334,427,0
3335,870,0
3336,1,1878
3337,1492,0
3338,1701,0
3339,4,1631
3340,167,0
3341,1040,0
3342,1,1051
3343,1,267
3344,2,1077
3345,329,0
3346,1555,0
3347,1,1483
3348,322,0
3349,1704,0
3350,392,0
3351,1,1456
3352,429,0
3353,3,1711
3354,1648,0
3355,278,0
3356,126,0
3357,4,979
3358,1072,0
3359,1,1249
3360,977,0
3361,929,0
3362,1142,0
3363,1,995
3364,428,0
3365,3,1005
3366,1,1253
3367,1607,0
3368,1,204
3369,1577,0
3370,1683,0
3371,2,714
3372,974,0
3373,1,1224
3374,1399,0
3375,1,527
3376,1,1688
3377,1,1397
3378,3,1077
3379,948,0
3380,1,1867
3381,958,0
3382,1,836
3383,730,0
3384,2,1243
3385,1779,0
3386,2,432
3387,6,836
3388,823,0
3389,89,0
3390,1,1269
3391,1,886
3392,1,978
3393,1699,0
3394,1,253
3395,310,0
3396,1,1296
3397,3,1897
3398,2,1838
3399,925,0
3400,1544,0
3401,1877,0
3402,114,0
3403,1446,0
3404,2,380
3405,1,1094
3406,1112,0
3407,1593,0
3408,1,1332
3409,3,1215
3410,1,1177
3411,1,582
3412,2,1148
3413,472,0
3414,490,0
3415,420,0
3416,876,0
3417,1419,0
3418,1,741
3419,3,1754
3420,1353,0
3421,1128,0
3422,1,838
3423,2,1551
3424,1,492
3425,73,0
3426,2,713
3427,1384,0
3428,4,204
3429,613,0
3430,439,0
3431,542,0
3432,1286,0
3433,2,1271
3434,749,0
3435,504,0
3436,1,991
3437,874,0
3438,86,0
3439,2,513
3440,1411,0
3441,56,0
3442,1,1670
3443,1467,0
3444,1,1344
3445,1096,0
3446,1214,0
3447,1263,0
3448,1,1377
3449,809,0
3450,751,0
3451,1153,0
3452,1856,0
3453,1,403
3454,1,258
3455,1,379
3456,835,0
3457,341,0
3458,1,1588
3459,69,0
3460,1,567
3461,705,0
3462,1,534
3463,5,314
3464,1,457
3465,2,1132
3466,1,120
3467,1,1419
3468,3,479
3469,3,359
3470,1205,0
3471,355,0
3472,3,1167
3473,3,484
3474,681,0
3475,1805,0
3476,475,0
3477,1,1304
3478,1,315
3479,2,263
3480,755,0
3481,553,0
3482,886,0
3483,262,0
3484,1292,0
3485,1,1256
3486,2,1217
3487,387,0
3488,1130,0
3489,1678,0
3490,214,0
3491,2,771
3492,3,957
3493,1383,0
3494,1030,0
3495,112,0
3496,1800,0
3497,1451,0
3498,2,603
3499,2,1022
3500,1152,0
3501,2,826
3502,3,1175
3503,6,243
3504,1668,0
3505,2,122
3506,597,0
3507,1,822
3508,1323,0
3509,3,1073
3510,1,218
3511,212,0
3512,682,0
3513,1,8
3514,1897,0
3515,1128,0
3516,1438,0
3517,1,960
3518,987,0
3519,782,0
3520,2,424
3521,1796,0
3522,1,50
3523,3,1412
3524,588,0
3525,1476,0
3526,187,0
3527,1752,0
3528,143,0
3529,771,0
3530,1,1257
3531,989,0
3532,342,0
3533,1250,0
3534,1,1685
3535,2,1337
3536,1,1735
3537,4,649
3538,209,0
3539,1,760
3540,1,1597
3541,4,27
3542,747,0
3543,1,127
3544,2,770
3545,1,787
3546,919,0
3547,2,1230
3548,933,0
3549,2,194
3550,1872,0
3551,853,0
3552,1,1330
3553,3,864
3554,1,952
3555,841,0
3556,1,1481
3557,1291,0
3558,1313,0
3559,1458,0
3560,1,1682
3561,174,0
3562,1,1293
3563,2,226
3564,2,1838
3565,2,181
3566,1795,0
3567,1050,0
3568,1,157
3569,728,0
3570,462,0
3571,1,966
3572,1727,0
3573,1055,0
3574,1113,0
3575,10,959
3576,1,390
3577,1421,0
3578,1243,0
3579,3,880
3580,1125,0
3581,1,1070
3582,1659,0
3583,3,1867
3584,3,568
3585,1597,0
3586,1260,0
3587,2,848
3588,1,566
3589,1,750
3590,3,1395
3591,1,1209
3592,959,0
3593,1184,0
3594,272,0
3595,2,496
3596,667,0
3597,1437,0
3598,1890,0
3599,2,658
3600,1148,0
3601,3,1324
3602,821,0
3603,1859,0
3604,1029,0
3605,1,1057
3606,2,1791
3607,37,0
3608,1,682
3609,877,0
3610,2,628
3611,1459,0
3612,1,352
3613,1572,0
3614,3,1377
3615,1246,0
3616,3,463
3617,1,1360
3618,1460,0
3619,3,424
3620,1444,0
3621,1,1233
3622,517,0
3623,2,1136
3624,1,24
3625,1,265
3626,1,1889
3627,869,0
3628,1,374
3629,6,851
3630,6,1685
3631,2,1515
3632,1280,0
3633,1,158
3634,934,0
3635,949,0
3636,1545,0
3637,1,251
3638,568,0
3639,287,0
3640,712,0
3641,570,0
3642,4,1019
3643,1,1509
3644,1481,0
3645,3,1025
3646,2,1376
3647,1,418
3648,2,1193
3649,1,121
3650,1,413
3651,1488,0
3652,1,698
3653,1843,0
3654,140,0
3655,1,1460
3656,599,0
3657,46,0
3658,499,0
3659,1325,0
3660,1334,0
3661,1,1448
3662,243,0
3663,3,1136
3664,569,0
3665,3,1151
3666,1,802
3667,2,728
3668,1,238
3669,1,347
3670,487,0
3671,1033,0
3672,2,1240
3673,585,0
3674,2,779
3675,563,0
3676,1,533
3677,395,0
3678,1327,0
3679,790,0
3680,8,851
3681,155,0
3682,1130,0
3683,1,1201
3684,1545,0
3685,1135,0
3686,829,0
3687,1,448
3688,590,0
3689,2,1763
3690,3,457
3691,1,979
3692,2,945
3693,103,0
3694,1706,0
3695,1065,0
3696,1,911
3697,1295,0
3698,709,0
3699,794,0
3700,2,682
3701,728,0
3702,29,0
3703,1612,0
3704,2,953
3705,1527,0
3706,2,507
3707,1195,0
3708,144,0
3709,1,162
3710,1,259
3711,2,51
3712,1191,0
3713,1,512
3714,4,1208
3715,2,1657
3716,210,0
3717,1274,0
3718,842,0
3719,388,0
3720,1,1457
3721,1,1552
3722,566,0
3723,7,0
3724,1176,0
3725,843,0
3726,2,1890
3727,852,0
3728,132,0
3729,2,1758
3730,1251,0
3731,1,1791
3732,1513,0
3733,398,0
3734,1,731
3735,1340,0
3736,1,275
3737,634,0
3738,1,1132
3739,3,1126
3740,1,1611
3741,1,350
3742,360,0
3743,2,1612
3744,2,1893
3745,880,0
3746,1,408
3747,130,0
3748,4,1426
3749,1,27
3750,2,1461
3751,2,1612
3752,609,0
3753,9,1754
3754,3,8
3755,1390,0
3756,2,987
3757,1710,0
3758,2,1699
3759,2,198
3760,1564,0
3761,3,467
3762,1393,0
3763,1,1490
3764,138,0
3765,1,1730
3766,1773,0
3767,1637,0
3768,1,1352
3769,1,1584
3770,5,47
3771,1,1087
3772,1,1439
3773,4,628
3774,1258,0
3775,1,1367
3776,455,0
3777,1326,0
3778,710,0
3779,639,0
3780,2,1139
3781,456,0
3782,6,1412
3783,704,0
3784,1,1103
3785,1,1432
3786,55,0
3787,1654,0
3788,1,87
3789,178,0
3790,2,1382
3791,4,682
3792,805,0
3793,1733,0
3794,4,405
3795,1,663
3796,473,0
3797,920,0
3798,1,1495
3799,67,0
3800,1,421
3801,1,770
3802,1,556
3803,877,0
3804,689,0
3805,257,0
3806,1,29
3807,1007,0
3808,1,106
3809,607,0
3810,587,0
3811,2,711
3812,1839,0
3813,1,1563
3814,708,0
3815,142,0
3816,65,0
3817,235,0
3818,1,443
3819,118,0
3820,7,792
3821,996,0
3822,4,538
3823,251,0
3824,908,0
3825,670,0
3826,1705,0
3827,2,1099
3828,1,1652
3829,1477,0
3830,4,1514
3831,4,1897
3832,1180,0
3833,2,980
3834,2,763
3835,1320,0
3836,1186,0
3837,1,1850
3838,1,645
3839,3,324
3840,1763,0
3841,1,1888
3842,743,0
3843,4,658
3844,3,895
3845,1,1725
3846,591,0
3847,357,0
3848,2,91
3849,1,189
3850,1285,0
3851,941,0
3852,3,628
3853,873,0
3854,74,0
3855,1,607
3856,1,895
3857,2,725
3858,2,1286
3859,1,1757
3860,1439,0
3861,2,649
3862,816,0
3863,1037,0
3864,1,1451
3865,1687,0
3866,2,775
3867,423,0
3868,1736,0
3869,10,1862
3870,838,0
3871,1108,0
3872,1,585
3873,1099,0
3874,213,0
3875,2,1886
3876,2,468
3877,1,929
3878,1,1694
