index,moves,overall_moves
607,1,46
608,1,32
609,1,30
610,1,76
611,1,158
612,1,158
613,1,152
614,27,0
615,1,173
616,4,25
617,1,138
618,1,21
619,1,116
620,59,0
621,1,153
622,1,13
623,1,28
624,1,2
625,1,188
626,1,75
627,1,152
628,1,119
629,1,177
630,2,135
631,1,233
632,1,150
633,5,0
634,1,224
635,1,216
636,1,145
637,1,104
638,219,0
639,1,221
640,1,51
641,1,128
642,1,137
643,1,227
644,1,67
645,1,214
646,1,101
647,1,68
648,1,22
649,1,224
650,1,145
651,1,22
652,1,76
653,1,86
654,1,13
655,1,214
656,1,61
657,1,12
658,1,100
659,1,48
660,1,15
661,1,81
662,1,120
663,1,189
664,153,0
665,1,91
666,2,120
667,1,160
668,1,61
669,1,22
670,2,48
671,1,147
672,1,60
673,1,175
674,1,212
675,1,122
676,1,29
677,196,0
678,1,175
679,1,134
680,40,0
681,1,132
682,1,133
683,1,139
684,1,54
685,1,202
686,1,164
687,1,151
688,1,217
689,154,0
690,90,0
691,3,9
692,1,172
693,1,173
694,1,163
695,1,99
696,1,29
697,1,70
698,2,103
699,1,146
700,137,0
701,1,5
702,71,0
703,1,30
704,2,231
705,205,0
706,1,65
707,2,133
708,1,0
709,2,32
710,1,91
711,1,155
712,1,221
713,1,8
714,1,154
715,1,32
716,1,215
717,1,162
718,1,61
719,72,0
720,1,154
721,2,0
722,1,184
723,1,96
724,1,174
725,3,0
726,1,99
727,1,136
728,2,4
729,1,216
730,133,0
731,1,137
732,1,60
733,1,156
734,1,162
735,2,74
736,1,211
737,1,32
738,1,15
739,1,176
740,1,39
741,1,41
742,1,77
743,1,13
744,1,208
745,2,6
746,1,160
747,1,76
748,1,119
749,1,130
750,1,119
751,1,170
752,20,0
753,1,82
754,1,92
755,1,83
756,1,119
757,1,211
758,1,110
759,1,14
760,1,56
761,132,0
762,1,184
763,1,13
764,2,38
765,1,153
766,1,129
767,1,31
768,1,140
769,2,57
770,1,107
771,4,57
772,1,89
773,1,49
774,1,59
775,1,166
776,1,62
777,1,159
778,1,184
779,1,98
780,1,168
781,1,136
782,182,0
783,1,205
784,1,153
785,2,154
786,1,41
787,2,67
788,1,219
789,6,5
790,1,66
791,2,137
792,1,150
793,3,18
794,1,43
795,1,224
796,1,160
797,1,229
798,2,121
799,1,104
800,2,134
801,1,43
802,2,17
803,1,196
804,1,163
805,1,44
806,2,111
807,1,55
808,2,136
809,1,100
810,1,14
811,1,36
812,1,155
813,1,208
814,1,58
815,1,132
816,1,198
817,2,224
818,2,49
819,1,50
820,1,52
821,5,157
822,1,20
823,1,25
824,1,22
825,86,0
826,1,13
827,1,173
828,1,142
829,1,136
830,1,24
831,1,62
832,1,39
833,1,18
834,1,123
835,1,156
836,1,154
837,2,212
838,1,225
839,1,214
840,1,229
841,1,207
842,1,187
843,1,174
844,1,188
845,3,49
846,1,151
847,1,220
848,1,208
849,1,106
850,1,161
851,1,150
852,1,49
853,1,42
854,1,133
855,2,88
856,1,22
857,1,189
858,2,176
859,2,123
860,1,23
861,5,56
862,1,86
863,1,134
864,1,141
865,80,0
866,1,147
867,1,133
868,1,37
869,1,196
870,1,58
871,9,0
872,1,104
873,1,208
874,1,132
875,1,12
876,1,4
877,1,56
878,1,97
879,1,210
880,1,224
881,2,219
882,1,27
883,2,134
884,1,225
885,1,78
886,51,0
887,1,87
888,1,62
889,1,215
890,1,218
891,1,187
892,1,163
893,1,116
894,1,23
895,1,94
896,1,22
897,2,208
898,5,88
899,1,209
900,1,98
901,1,76
902,3,172
903,1,11
904,1,35
905,8,146
906,1,223
907,1,57
908,2,110
909,2,97
910,3,144
911,119,0
912,1,54
913,1,36
914,1,7
915,1,148
916,1,218
917,222,0
918,1,50
919,1,5
920,1,29
921,1,109
922,1,43
923,1,147
924,1,102
925,6,127
926,1,140
927,1,192
928,1,148
929,1,134
930,1,229
931,2,91
932,1,55
933,1,126
934,1,73
935,1,97
936,1,226
937,1,175
938,1,173
939,1,82
940,1,10
941,1,205
942,2,228
943,1,215
944,2,165
945,1,83
946,1,7
947,1,223
948,1,16
949,1,93
950,1,61
951,1,45
952,1,6
953,1,156
954,1,111
955,172,0
956,1,174
957,1,122
958,2,14
959,1,215
960,2,61
961,1,205
962,2,136
963,1,131
964,1,167
965,2,58
966,1,139
967,3,144
968,1,148
969,212,0
970,1,7
971,1,157
972,152,0
973,1,112
974,1,192
975,1,36
976,1,89
977,1,16
978,5,10
979,1,23
980,1,155
981,1,15
982,2,167
983,1,4
984,1,38
985,1,227
986,2,204
987,1,48
988,1,78
989,1,41
990,4,10
991,2,174
992,1,206
993,2,53
994,1,165
995,2,51
996,2,91
997,1,59
998,1,185
999,1,37
1000,1,6
1001,1,29
1002,1,156
1003,1,36
1004,1,6
1005,1,17
1006,1,53
1007,1,75
1008,1,13
1009,2,208
1010,1,34
1011,1,59
1012,1,132
1013,1,224
1014,3,182
1015,1,75
1016,1,203
1017,1,219
1018,1,96
1019,2,162
1020,118,0
1021,50,0
1022,1,3
1023,1,134
1024,1,38
1025,1,158
1026,1,11
1027,2,205
1028,1,44
1029,2,229
1030,192,0
1031,1,128
1032,1,154
1033,1,173
1034,1,46
1035,2,40
1036,194,0
1037,1,31
1038,5,216
1039,1,165
1040,1,92
1041,1,216
1042,1,110
1043,1,54
1044,1,189
1045,1,215
1046,2,30
1047,74,0
1048,1,22
1049,1,133
1050,1,142
1051,2,107
1052,1,191
1053,1,23
1054,1,217
1055,1,119
1056,1,226
1057,1,78
1058,1,40
1059,82,0
1060,2,99
1061,1,125
1062,1,62
1063,1,82
1064,1,44
1065,1,98
1066,1,213
1067,1,185
1068,1,121
1069,1,12
1070,2,41
1071,1,107
1072,1,36
1073,2,96
1074,1,90
1075,1,42
1076,1,224
1077,1,127
1078,1,32
1079,1,20
1080,1,219
1081,1,40
1082,1,215
1083,2,59
1084,54,0
1085,1,218
1086,1,111
1087,1,186
1088,1,170
1089,2,145
1090,1,37
1091,1,76
1092,1,215
1093,1,10
1094,1,57
1095,1,58
1096,7,0
1097,1,10
1098,1,76
1099,1,104
1100,2,183
1101,2,159
1102,1,24
1103,2,191
1104,1,196
1105,1,22
1106,2,82
1107,1,211
1108,1,223
1109,1,62
1110,1,204
1111,1,153
1112,48,0
1113,1,53
1114,1,222
1115,1,61
1116,1,76
1117,5,146
1118,3,12
1119,1,152
1120,1,21
1121,1,63
1122,2,8
1123,1,178
1124,3,162
1125,1,51
1126,1,184
1127,1,176
1128,1,113
1129,1,166
1130,2,74
1131,1,54
1132,1,181
1133,1,32
1134,1,58
1135,1,4
1136,1,216
1137,149,0
1138,2,23
1139,1,146
1140,2,32
1141,1,61
1142,1,6
1143,3,49
1144,1,208
1145,1,137
1146,1,120
1147,1,90
1148,1,196
1149,1,23
1150,1,140
1151,1,96
1152,3,91
1153,1,61
1154,228,0
1155,1,55
1156,2,98
1157,2,170
1158,1,76
1159,134,0
1160,4,212
1161,227,0
1162,2,159
1163,1,162
1164,2,9
1165,1,218
1166,1,10
1167,1,78
1168,2,162
1169,1,82
1170,1,73
1171,1,50
1172,1,74
1173,1,131
1174,1,215
1175,2,224
1176,125,0
1177,1,75
1178,1,150
1179,1,224
1180,1,4
1181,181,0
1182,1,176
1183,1,84
1184,1,9
1185,1,2
1186,1,89
1187,186,0
1188,1,18
1189,1,214
1190,1,17
1191,3,99
1192,1,89
1193,1,102
1194,1,133
1195,1,6
1196,96,0
1197,1,121
1198,1,83
1199,1,34
1200,1,135
1201,1,139
1202,1,12
1203,1,24
1204,1,151
1205,1,190
1206,1,138
1207,4,15
1208,1,203
1209,1,188
1210,2,92
1211,1,178
1212,1,98
1213,1,8
1214,1,208
1215,1,202
1216,1,27
1217,2,209
1218,1,209
1219,1,25
1220,1,224
1221,1,192
1222,1,208
1223,1,13
1224,1,18
1225,1,51
1226,1,16
1227,1,158
1228,89,0
1229,1,21
1230,1,224
1231,2,181
1232,1,154
1233,1,23
1234,83,0
1235,2,22
1236,155,0
1237,1,133
1238,1,178
1239,1,174
1240,1,73
1241,1,154
1242,2,35
1243,2,54
1244,1,63
1245,1,211
1246,2,207
1247,1,43
1248,1,207
1249,1,207
1250,2,23
1251,1,75
1252,1,203
1253,1,95
1254,1,37
1255,1,33
1256,1,221
1257,1,150
1258,1,134
1259,1,221
1260,1,152
1261,1,149
1262,223,0
1263,1,152
1264,1,12
1265,1,187
1266,2,138
1267,1,149
1268,1,99
1269,4,34
1270,1,163
1271,1,75
1272,1,94
1273,1,217
1274,1,63
1275,1,92
1276,1,221
1277,2,58
1278,1,75
1279,1,205
1280,59,0
1281,1,18
1282,1,207
1283,1,30
1284,1,229
1285,1,98
1286,1,41
1287,1,113
1288,1,190
1289,1,40
1290,144,0
1291,1,110
1292,1,75
1293,1,231
1294,87,0
1295,1,33
1296,1,157
1297,1,14
1298,33,0
1299,2,158
1300,1,59
1301,1,151
1302,2,99
1303,1,34
1304,1,122
1305,1,153
1306,3,82
1307,1,141
1308,1,49
1309,1,202
1310,1,138
1311,1,56
1312,2,76
1313,1,214
1314,1,49
1315,1,169
1316,2,208
1317,1,74
1318,1,165
1319,1,227
1320,1,129
1321,1,174
1322,1,212
1323,1,129
1324,2,20
1325,1,134
1326,209,0
1327,1,163
1328,1,129
1329,1,72
1330,1,136
1331,1,173
1332,1,2
1333,2,221
1334,1,136
1335,1,94
1336,1,181
1337,1,123
1338,1,48
1339,213,0
1340,1,128
1341,1,12
1342,1,132
1343,1,198
1344,1,214
1345,1,15
1346,1,82
1347,1,225
1348,1,136
1349,1,74
1350,1,49
1351,2,78
1352,2,206
1353,1,116
1354,46,0
1355,3,206
1356,2,173
1357,1,199
1358,1,153
1359,1,212
1360,1,94
1361,1,119
1362,2,153
1363,1,188
1364,1,173
1365,1,146
1366,1,97
1367,1,137
1368,1,97
1369,1,41
1370,1,158
1371,1,182
1372,2,97
1373,13,0
1374,1,195
1375,1,26
1376,1,153
1377,1,113
1378,135,0
1379,1,226
1380,1,125
1381,1,129
1382,1,194
1383,1,137
1384,1,66
1385,187,0
1386,1,130
1387,1,179
1388,1,205
1389,1,198
1390,2,144
1391,1,28
1392,1,1
1393,1,160
1394,1,80
1395,1,96
1396,1,50
1397,1,43
1398,1,223
1399,16,0
1400,2,119
1401,1,176
1402,1,209
1403,71,0
1404,1,18
1405,1,223
1406,1,136
1407,1,146
1408,1,78
1409,1,113
1410,2,82
1411,2,142
1412,1,107
1413,163,0
1414,1,59
1415,2,132
1416,2,98
1417,1,93
1418,1,20
1419,3,9
1420,17,0
1421,2,101
1422,1,83
1423,1,13
1424,1,210
1425,1,72
1426,1,138
1427,1,154
1428,1,85
1429,1,207
1430,1,149
1431,2,49
1432,4,0
1433,1,137
1434,2,10
1435,1,23
1436,1,211
1437,1,96
1438,1,188
1439,1,224
1440,1,122
1441,1,135
1442,2,77
1443,1,62
1444,2,149
1445,2,125
1446,1,22
1447,6,47
1448,1,153
1449,1,57
1450,2,17
1451,1,10
1452,1,150
1453,2,93
1454,1,27
1455,1,17
1456,1,134
1457,10,0
1458,1,150
1459,1,43
1460,2,152
1461,2,135
1462,1,228
1463,1,129
1464,1,173
1465,2,57
1466,1,93
1467,1,60
1468,2,186
1469,1,34
1470,1,9
1471,1,138
1472,1,143
1473,1,135
1474,2,66
1475,3,209
1476,1,149
1477,1,74
1478,1,61
1479,1,128
1480,1,75
1481,1,158
1482,1,4
1483,1,153
1484,1,37
1485,1,34
1486,1,166
1487,1,224
1488,1,136
1489,1,184
1490,1,225
1491,1,20
1492,1,210
1493,1,39
1494,1,152
1495,1,125
1496,1,135
1497,3,161
1498,1,156
1499,1,86
1500,25,0
1501,2,85
1502,1,76
1503,1,62
1504,1,12
1505,1,137
1506,1,45
1507,2,155
1508,132,0
1509,1,61
1510,1,143
1511,1,118
1512,1,153
1513,41,0
1514,1,97
1515,1,71
1516,6,145
1517,1,212
1518,1,169
1519,1,55
1520,1,49
1521,1,207
1522,1,223
1523,1,13
1524,1,55
1525,1,35
1526,1,96
1527,1,153
1528,1,33
1529,4,33
1530,98,0
1531,1,162
1532,1,122
1533,1,67
1534,1,172
1535,1,139
1536,1,26
1537,1,3
1538,1,30
1539,1,178
1540,1,183
1541,1,73
1542,1,123
1543,1,39
1544,1,195
1545,1,134
1546,1,46
1547,1,229
1548,1,102
1549,2,146
1550,1,80
1551,1,156
1552,2,154
1553,1,158
1554,1,65
1555,1,62
1556,1,99
1557,2,212
1558,1,102
1559,1,133
1560,1,13
1561,1,4
1562,138,0
1563,1,0
1564,1,35
1565,2,186
1566,1,170
1567,1,61
1568,1,5
1569,101,0
1570,1,80
1571,1,127
1572,1,37
1573,1,49
1574,1,13
1575,1,138
1576,1,189
1577,1,7
1578,3,40
1579,1,13
1580,1,102
1581,1,59
1582,1,98
1583,1,231
1584,1,39
1585,1,43
1586,1,223
1587,1,120
1588,1,111
1589,1,120
1590,1,138
1591,1,178
1592,1,188
1593,2,15
1594,1,34
1595,2,76
1596,120,0
1597,1,132
1598,1,115
1599,1,12
1600,1,178
1601,1,224
1602,1,67
1603,1,13
1604,1,218
1605,2,99
1606,4,216
1607,1,214
1608,1,139
1609,1,204
1610,1,117
1611,1,140
1612,1,209
1613,2,59
1614,1,115
1615,1,174
1616,1,166
1617,1,88
1618,2,175
1619,2,11
1620,1,196
1621,1,210
1622,1,96
1623,1,209
1624,1,184
1625,1,55
1626,1,52
1627,1,147
1628,1,131
1629,1,20
1630,1,191
1631,1,118
1632,3,118
1633,1,148
1634,1,130
1635,2,152
1636,1,160
1637,1,76
1638,1,105
1639,1,42
1640,1,14
1641,1,173
1642,1,77
1643,1,39
1644,1,59
1645,1,7
1646,1,154
1647,1,210
1648,2,55
1649,1,152
1650,1,5
1651,1,137
1652,1,69
1653,1,161
1654,1,40
1655,1,130
1656,1,75
1657,1,7
1658,1,28
1659,1,45
1660,1,133
1661,1,136
1662,3,49
1663,1,139
1664,1,16
1665,1,15
1666,1,183
1667,1,154
1668,3,146
1669,2,223
1670,1,179
1671,1,143
1672,225,0
1673,1,151
1674,1,34
1675,1,197
1676,175,0
1677,1,159
1678,2,178
1679,1,22
1680,1,165
1681,5,145
1682,1,225
1683,1,133
1684,1,53
1685,1,103
1686,1,155
1687,1,112
1688,147,0
1689,1,210
1690,2,82
1691,1,188
1692,1,72
1693,1,31
1694,2,203
1695,2,25
1696,56,0
1697,1,8
1698,2,221
1699,1,126
1700,2,30
1701,1,21
1702,1,119
1703,1,91
1704,1,223
1705,1,210
1706,1,95
1707,3,35
1708,1,177
1709,1,56
1710,1,61
1711,1,55
1712,1,207
1713,2,58
1714,1,9
1715,1,189
1716,1,49
1717,1,83
1718,1,92
1719,1,81
1720,213,0
1721,1,161
1722,1,133
1723,2,203
1724,1,232
1725,1,123
1726,1,114
1727,1,195
1728,1,216
1729,4,128
1730,1,12
1731,1,91
1732,1,23
1733,1,95
1734,1,8
1735,1,175
1736,1,137
1737,2,208
1738,2,216
1739,1,66
1740,1,26
1741,1,66
1742,1,85
1743,1,42
1744,1,68
1745,1,172
1746,197,0
1747,1,156
1748,1,78
1749,1,107
1750,1,136
1751,1,230
1752,1,19
1753,1,159
1754,1,112
1755,1,47
1756,6,0
1757,1,74
1758,2,141
1759,1,149
1760,1,125
1761,1,13
1762,1,49
1763,233,0
1764,1,173
1765,2,94
1766,1,58
1767,1,225
1768,1,99
1769,3,90
1770,2,95
1771,1,223
1772,1,19
1773,1,96
1774,3,176
1775,1,193
1776,1,157
1777,1,135
1778,1,48
1779,1,39
1780,2,33
1781,1,134
1782,1,14
1783,1,12
1784,1,24
1785,2,58
1786,18,0
1787,1,73
1788,1,102
1789,1,12
1790,1,79
1791,1,107
1792,1,163
1793,1,27
1794,1,231
1795,1,81
1796,2,196
1797,2,51
1798,1,228
1799,1,56
1800,1,199
1801,143,0
1802,6,10
1803,2,54
1804,5,54
1805,202,0
1806,2,232
1807,1,11
1808,2,117
1809,1,128
1810,4,18
1811,1,152
1812,1,105
1813,1,53
1814,1,52
1815,1,61
1816,1,211
1817,1,39
1818,95,0
1819,3,35
1820,1,151
1821,2,146
1822,1,103
1823,1,59
1824,1,223
1825,148,0
1826,3,154
1827,1,83
1828,1,87
1829,1,195
1830,1,77
1831,2,230
1832,1,19
1833,1,206
1834,216,0
1835,1,224
1836,1,201
1837,1,140
1838,1,12
1839,1,181
1840,1,28
1841,1,157
1842,1,123
1843,1,30
1844,1,139
1845,1,216
1846,1,59
1847,1,159
1848,1,22
1849,1,77
1850,189,0
1851,1,63
1852,1,82
1853,1,39
1854,1,78
1855,1,222
1856,2,116
1857,1,218
1858,1,17
1859,1,45
1860,2,230
1861,2,5
1862,1,101
1863,1,102
1864,1,83
1865,4,157
1866,73,0
1867,1,69
1868,1,40
1869,1,133
1870,1,164
1871,1,19
1872,1,209
1873,1,75
1874,1,172
1875,1,39
1876,1,54
1877,1,152
1878,1,10
1879,1,22
1880,1,96
1881,1,19
1882,139,0
1883,2,128
1884,174,0
1885,2,80
1886,4,34
1887,1,118
1888,1,148
1889,1,67
1890,1,233
1891,1,147
1892,1,91
1893,1,48
1894,1,212
1895,1,29
1896,1,207
1897,1,37
1898,1,204
1899,1,35
1900,1,57
1901,66,0
1902,110,0
1903,3,212
1904,1,231
1905,1,30
1906,1,47
1907,1,177
1908,1,126
1909,97,0
1910,1,214
1911,1,72
1912,1,106
1913,1,229
1914,2,90
1915,1,153
1916,1,101
1917,1,165
1918,1,133
1919,2,5
1920,4,145
1921,1,147
1922,1,65
1923,1,11
1924,1,21
1925,1,223
1926,1,217
1927,1,76
1928,1,118
1929,1,84
1930,1,12
1931,168,0
1932,1,50
1933,1,52
1934,1,75
1935,1,63
1936,1,118
1937,1,221
1938,2,94
1939,1,131
1940,1,232
1941,1,12
1942,1,10
1943,3,73
1944,1,151
1945,1,195
1946,2,222
1947,1,155
1948,1,92
1949,1,115
1950,1,6
1951,1,125
1952,1,96
1953,2,216
1954,1,59
1955,1,32
1956,1,154
1957,2,40
1958,1,103
1959,3,133
1960,1,54
1961,1,208
1962,1,174
1963,2,2
1964,1,221
1965,1,130
1966,1,13
1967,1,84
1968,1,122
1969,1,221
1970,1,28
1971,1,133
1972,1,96
1973,1,186
1974,1,21
1975,1,27
1976,1,82
1977,1,185
1978,1,9
1979,1,36
1980,3,10
1981,1,172
1982,1,120
1983,1,28
1984,19,0
1985,1,103
1986,1,30
1987,1,92
1988,1,58
1989,1,182
1990,1,35
1991,1,71
1992,1,227
1993,1,77
1994,1,225
1995,1,50
1996,1,77
1997,1,43
1998,1,6
1999,42,0
2000,1,224
2001,1,139
2002,1,42
2003,1,122
2004,1,62
2005,1,28
2006,1,142
2007,1,142
2008,1,221
2009,1,58
2010,1,171
2011,1,70
2012,1,24
2013,1,82
2014,1,186
2015,3,216
2016,1,99
2017,1,209
2018,1,69
2019,1,174
2020,1,112
2021,1,118
2022,3,47
2023,1,19
2024,1,66
2025,1,223
2026,1,159
2027,1,88
2028,1,14
2029,1,211
2030,1,40
2031,1,224
2032,1,140
2033,1,155
2034,1,141
2035,1,130
2036,1,62
2037,1,12
2038,1,148
2039,1,209
2040,1,96
2041,1,232
2042,4,54
2043,2,188
2044,1,204
2045,230,0
2046,1,62
2047,2,19
2048,2,61
2049,12,0
2050,101,0
2051,1,137
2052,1,41
2053,1,173
2054,1,134
2055,2,57
2056,1,1
2057,1,217
2058,1,59
2059,1,227
2060,1,225
2061,1,36
2062,65,0
2063,169,0
2064,1,52
2065,1,43
2066,1,137
2067,1,81
2068,1,102
2069,79,0
2070,1,213
2071,2,228
2072,2,16
2073,1,187
2074,1,2
2075,1,206
2076,1,209
2077,1,222
2078,2,209
2079,1,173
2080,1,79
2081,1,37
2082,1,69
2083,1,214
2084,1,161
2085,1,177
2086,1,173
2087,1,151
2088,1,115
2089,1,207
2090,1,38
2091,1,204
2092,63,0
2093,1,66
2094,2,168
2095,1,199
2096,1,128
2097,1,95
2098,115,0
2099,47,0
2100,1,98
2101,1,168
2102,1,172
2103,1,219
2104,1,180
2105,15,0
2106,2,77
2107,1,40
2108,1,43
2109,1,106
2110,1,69
2111,5,47
2112,39,0
2113,1,143
2114,1,182
2115,34,0
2116,1,210
2117,128,0
2118,1,4
2119,1,150
2120,1,71
2121,1,165
2122,1,208
2123,1,139
2124,1,210
2125,91,0
2126,1,118
2127,92,0
2128,1,9
2129,1,12
2130,1,175
2131,1,207
2132,2,43
2133,1,134
2134,1,60
2135,2,206
2136,1,116
2137,1,60
2138,6,0
