index,moves,overall_moves
230,1,116
231,2,84
232,1,40
233,1,84
234,1,130
235,1,30
236,1,90
237,1,30
238,1,76
239,1,21
240,1,124
241,1,49
242,1,91
243,1,53
244,1,57
245,2,106
246,1,42
247,1,19
248,1,81
249,1,50
250,1,92
251,1,42
252,1,42
253,2,23
254,1,130
255,52,0
256,1,96
257,1,108
258,1,107
259,1,119
260,1,27
261,1,83
262,1,36
263,1,6
264,1,45
265,1,36
266,1,82
267,4,26
268,2,73
269,1,103
270,1,30
271,1,24
272,1,70
273,1,77
274,1,41
275,1,72
276,1,58
277,1,47
278,1,111
279,1,105
280,1,57
281,2,48
282,1,125
283,1,26
284,1,9
285,1,4
286,1,33
287,1,130
288,1,94
289,3,82
290,1,27
291,1,89
292,1,1
293,1,68
294,1,94
295,1,121
296,1,43
297,2,129
298,1,51
299,1,117
300,2,100
301,1,71
302,34,0
303,1,46
304,1,128
305,1,81
306,1,57
307,1,84
308,1,71
309,1,43
310,1,103
311,1,103
312,2,4
313,1,126
314,1,50
315,110,0
316,1,93
317,1,127
318,1,127
319,2,40
320,1,52
321,1,6
322,1,76
323,1,67
324,1,39
325,1,96
326,1,90
327,1,14
328,1,107
329,1,119
330,1,20
331,1,10
332,44,0
333,1,105
334,1,117
335,1,25
336,1,35
337,1,46
338,2,122
339,1,87
340,1,97
341,1,52
342,1,69
343,2,70
344,1,68
345,1,132
346,117,0
347,1,108
348,1,106
349,1,14
350,1,119
351,1,130
352,1,76
353,1,128
354,1,15
355,1,83
356,1,45
357,22,0
358,1,41
359,1,57
360,1,55
361,1,48
362,1,118
363,2,0
364,1,88
365,4,96
366,1,131
367,1,25
368,1,121
369,2,104
370,1,95
371,1,36
372,1,103
373,2,131
374,1,124
375,1,49
376,3,112
377,1,50
378,1,75
379,1,18
380,63,0
381,1,63
382,1,6
383,1,60
384,1,116
385,1,102
386,1,59
387,1,111
388,1,129
389,1,108
390,1,49
391,1,107
392,1,86
393,1,30
394,1,94
395,1,80
396,1,71
397,1,31
398,1,23
399,1,123
400,1,92
401,1,62
402,1,95
403,1,62
404,1,82
405,1,40
406,1,88
407,1,106
408,1,16
409,1,73
410,1,75
411,1,60
412,3,27
413,1,122
414,1,69
415,1,34
416,1,119
417,1,132
418,1,18
419,1,74
420,1,75
421,1,27
422,1,42
423,1,37
424,2,6
425,1,39
426,3,123
427,1,8
428,1,18
429,1,117
430,5,82
431,1,122
432,1,3
433,1,126
434,1,25
435,1,106
436,1,88
437,1,43
438,1,129
439,2,16
440,19,0
441,1,19
442,1,43
443,1,102
444,1,124
445,1,123
446,1,97
447,1,129
448,1,15
449,1,41
450,1,131
451,1,81
452,1,77
453,1,100
454,1,24
455,1,88
456,1,120
457,1,131
458,1,127
459,1,50
460,2,129
461,1,39
462,1,39
463,105,0
464,1,55
465,2,46
466,2,78
467,1,76
468,100,0
469,1,107
470,1,111
471,1,126
472,1,99
473,1,128
474,1,42
475,1,115
476,1,120
477,1,107
478,1,124
479,1,50
480,1,122
481,1,125
482,1,129
483,1,51
484,1,6
485,1,81
486,1,103
487,1,6
488,1,45
489,1,104
490,1,76
491,1,124
492,1,18
493,1,71
494,89,0
495,1,40
496,1,19
497,1,101
498,1,44
499,1,46
500,2,26
501,1,56
502,1,101
503,1,123
504,1,77
505,1,41
506,1,41
507,1,108
508,112,0
509,1,117
510,1,122
511,1,127
512,1,75
513,1,37
514,1,21
515,2,116
516,66,0
517,1,90
518,1,69
519,1,69
520,1,85
521,2,58
522,1,43
523,1,93
524,1,5
525,1,92
526,1,131
527,1,121
528,1,58
529,1,108
530,1,31
531,1,41
532,4,72
533,1,53
534,2,133
535,41,0
536,1,28
537,1,81
538,1,7
539,1,60
540,1,119
541,1,113
542,1,50
543,1,76
544,1,42
545,1,118
546,1,106
547,1,68
548,85,0
549,1,102
550,1,55
551,1,131
552,1,94
553,24,0
554,1,44
555,1,18
556,1,74
557,1,86
558,1,1
559,1,62
560,1,72
561,1,33
562,1,130
563,1,43
564,1,112
565,1,121
566,1,49
567,1,122
568,1,29
569,1,81
570,1,85
571,1,118
572,1,70
573,1,71
574,1,43
575,1,91
576,1,23
577,1,101
578,1,52
579,1,43
580,1,122
581,1,44
582,1,20
583,6,96
584,1,87
585,1,47
586,1,64
587,1,30
588,1,102
589,1,113
590,1,45
591,1,84
592,1,52
593,1,18
594,1,95
595,1,64
596,1,77
597,1,104
598,1,75
599,1,40
600,1,123
601,1,41
602,1,30
603,2,122
604,1,88
605,1,44
606,96,0
607,1,38
608,1,25
609,1,25
610,1,54
611,1,101
612,1,101
613,1,96
614,1,25
615,1,104
616,1,25
617,1,88
618,1,22
619,1,76
620,1,46
621,1,100
622,1,15
623,1,27
624,1,6
625,1,114
626,51,0
627,1,90
628,74,0
629,1,108
630,2,88
631,1,129
632,1,92
633,1,5
634,1,126
635,1,128
636,1,88
637,1,71
638,1,133
639,3,135
640,1,40
641,1,84
642,1,86
643,1,126
644,1,50
645,1,125
646,1,69
647,1,50
648,1,22
649,1,126
650,1,90
651,1,20
652,1,53
653,1,59
654,1,8
655,1,126
656,1,41
657,1,12
658,1,72
659,1,44
660,1,10
661,1,57
662,1,76
663,4,112
664,1,99
665,1,58
666,3,77
667,5,96
668,1,43
669,1,20
670,1,39
671,1,89
672,1,46
673,1,106
674,1,122
675,1,81
676,1,23
677,1,123
678,1,107
679,1,86
680,1,35
681,1,86
682,1,84
683,1,89
684,1,40
685,1,119
686,1,105
687,1,96
688,1,131
689,1,100
690,1,61
691,1,11
692,1,104
693,1,104
694,2,103
695,1,68
696,1,27
697,1,52
698,1,71
699,1,90
700,1,90
701,1,5
702,1,52
703,1,28
704,1,126
705,1,119
706,1,46
707,1,86
708,1,0
709,1,25
710,2,62
711,1,100
712,1,125
713,1,8
714,1,95
715,1,23
716,1,127
717,1,104
718,1,45
719,1,49
720,1,96
721,1,3
722,1,113
723,1,68
724,2,102
725,2,4
726,1,74
727,1,86
728,1,6
729,1,125
730,1,83
731,1,92
732,1,41
733,1,107
734,1,103
735,1,52
736,1,124
737,2,31
738,1,13
739,1,107
740,30,0
741,1,36
742,1,56
743,1,4
744,1,116
745,1,8
746,1,104
747,1,52
748,2,75
749,1,83
750,1,75
751,1,102
752,1,20
753,1,58
754,1,64
755,1,61
756,1,77
757,1,124
758,1,73
759,1,13
760,1,42
761,1,87
762,1,109
763,1,19
764,1,32
765,1,97
766,1,79
767,2,26
768,1,91
769,1,43
770,1,72
771,1,41
772,1,58
773,1,40
774,1,45
775,1,104
776,1,46
777,1,100
778,1,112
779,1,72
780,1,101
781,1,85
782,1,113
783,1,120
784,2,101
785,1,102
786,1,38
787,1,50
788,1,131
789,1,7
790,1,49
791,1,84
792,1,100
793,2,21
794,1,39
795,1,124
796,1,97
797,1,128
798,1,80
799,1,71
800,1,90
801,1,40
802,1,18
803,1,120
804,1,105
805,1,36
806,1,72
807,1,40
808,1,86
809,1,70
810,1,15
811,1,30
812,1,100
813,1,121
814,1,42
815,1,85
816,1,123
817,1,123
818,1,37
819,1,42
820,1,42
821,1,103
822,1,21
823,2,23
824,1,24
825,1,60
826,1,16
827,1,105
828,1,86
829,6,82
830,1,21
831,2,43
832,1,33
833,1,16
834,1,78
835,1,96
836,1,101
837,1,125
838,2,126
839,1,126
840,1,127
841,1,122
842,1,115
843,2,105
844,114,0
845,1,41
846,1,102
847,1,130
848,1,118
849,1,70
850,1,103
851,88,0
852,1,43
853,1,37
854,1,82
855,1,60
856,1,21
857,1,117
858,1,107
859,1,80
860,1,20
861,1,44
862,1,63
863,1,87
864,1,95
865,1,57
866,1,90
867,1,84
868,1,25
869,1,121
870,1,47
871,1,9
872,2,72
873,1,125
874,1,82
875,1,13
876,2,6
877,1,44
878,1,67
879,120,0
880,1,124
881,1,131
882,1,24
883,1,86
884,2,125
885,2,57
886,1,42
887,1,62
888,1,46
889,1,125
890,1,128
891,1,114
892,2,101
893,1,74
894,1,19
895,60,0
896,1,18
897,1,122
898,1,60
899,1,124
900,1,69
901,1,52
902,1,107
903,1,16
904,1,28
905,1,95
906,1,124
907,1,43
908,1,72
909,1,72
910,1,92
911,1,78
912,1,44
913,26,0
914,1,5
915,1,91
916,1,132
917,1,126
918,1,41
919,1,6
920,1,27
921,1,75
922,1,36
923,95,0
924,1,72
925,1,84
926,1,94
927,1,118
928,1,93
929,1,85
930,1,126
931,1,65
932,40,0
933,1,81
934,1,51
935,1,68
936,1,123
937,1,105
938,1,106
939,2,61
940,1,14
941,1,120
942,1,127
943,1,126
944,1,100
945,1,61
946,1,4
947,1,132
948,1,16
949,1,62
950,1,43
951,1,38
952,1,5
953,2,102
954,1,71
955,104,0
956,2,102
957,1,78
958,1,10
959,1,124
960,1,45
961,1,120
962,1,85
963,2,86
964,1,101
965,1,43
966,1,91
967,1,88
968,1,92
969,1,124
970,1,6
971,2,101
972,1,100
973,1,72
974,1,117
975,1,24
976,1,60
977,10,0
978,1,15
979,1,20
980,1,106
981,1,21
982,1,102
983,1,4
984,1,31
985,1,127
986,7,118
987,1,41
988,1,57
989,2,34
990,9,0
991,1,105
992,1,119
993,1,41
994,1,104
995,1,40
996,1,59
997,1,44
998,1,110
999,1,32
1000,1,8
1001,2,23
1002,1,103
1003,1,24
1004,2,7
1005,1,22
1006,1,42
1007,1,52
1008,1,13
1009,1,123
1010,1,30
1011,1,45
1012,1,89
1013,1,127
1014,1,109
1015,1,52
1016,1,125
1017,1,129
1018,1,70
1019,1,102
1020,1,78
1021,1,41
1022,1,5
1023,1,87
1024,1,31
1025,1,102
1026,2,8
1027,1,115
1028,1,36
1029,1,129
1030,1,120
1031,1,83
1032,1,100
1033,1,105
1034,1,35
1035,1,37
1036,1,119
1037,1,31
1038,1,132
1039,1,104
1040,1,59
1041,1,129
1042,2,73
1043,2,42
1044,1,116
1045,1,125
1046,1,30
1047,1,49
1048,1,17
1049,1,84
1050,1,94
1051,1,72
1052,1,113
1053,1,19
1054,1,126
1055,76,0
1056,3,123
1057,1,56
1058,1,38
1059,56,0
1060,1,71
1061,1,79
1062,1,47
1063,1,58
1064,1,36
1065,1,69
1066,1,124
1067,1,111
1068,1,78
1069,3,0
1070,1,36
1071,1,75
1072,26,0
1073,1,71
1074,1,60
1075,1,35
1076,1,125
1077,1,80
1078,1,25
1079,1,18
1080,6,123
1081,1,33
1082,1,128
1083,1,42
1084,1,45
1085,1,127
1086,1,74
1087,1,116
1088,1,102
1089,90,0
1090,1,29
1091,1,52
1092,1,126
1093,1,14
1094,1,47
1095,1,44
1096,1,8
1097,3,14
1098,1,54
1099,1,71
1100,1,113
1101,2,107
1102,1,23
1103,1,118
1104,1,121
1105,1,19
1106,1,60
1107,1,121
1108,1,123
1109,1,42
1110,1,118
1111,1,94
1112,1,40
1113,1,42
1114,1,129
1115,1,41
1116,1,52
1117,1,93
1118,1,20
1119,1,98
1120,1,18
1121,1,43
1122,1,7
1123,1,108
1124,1,101
1125,1,41
1126,1,112
1127,1,106
1128,1,76
1129,1,102
1130,2,49
1131,2,39
1132,3,107
1133,1,26
1134,1,40
1135,1,7
1136,1,129
1137,1,99
1138,1,23
1139,1,90
1140,1,30
1141,1,44
1142,1,6
1143,1,37
1144,1,121
1145,2,91
1146,1,78
1147,1,60
1148,4,114
1149,2,22
1150,1,90
1151,1,68
1152,59,0
1153,1,44
1154,1,127
1155,1,43
1156,1,75
1157,1,102
1158,1,52
1159,1,91
1160,1,125
1161,1,125
1162,1,99
1163,2,99
1164,1,12
1165,1,130
1166,1,15
1167,1,49
1168,1,104
1169,1,58
1170,2,52
1171,1,43
1172,1,49
1173,2,81
1174,1,127
1175,1,125
1176,1,79
1177,1,52
1178,1,92
1179,1,125
1180,1,6
1181,1,111
1182,1,107
1183,1,59
1184,5,0
1185,1,3
1186,1,61
1187,1,115
1188,1,16
1189,1,127
1190,1,16
1191,2,72
1192,1,60
1193,2,70
1194,1,85
1195,1,6
1196,1,68
1197,1,75
1198,1,61
1199,1,27
1200,1,87
1201,1,88
1202,1,16
1203,1,21
1204,1,96
1205,113,0
1206,1,91
1207,1,15
1208,2,120
1209,1,117
1210,65,0
1211,1,105
1212,1,70
1213,1,10
1214,1,127
1215,6,118
1216,1,25
1217,1,123
1218,1,121
1219,1,22
1220,1,123
1221,1,120
1222,1,120
1223,1,14
1224,1,20
1225,1,42
1226,1,15
1227,1,97
1228,1,60
1229,1,22
1230,1,135
1231,1,109
1232,1,94
1233,1,21
1234,1,57
1235,1,21
1236,1,105
1237,1,85
1238,1,107
1239,1,103
1240,1,47
1241,1,100
1242,1,28
1243,1,47
1244,1,45
1245,1,124
1246,1,121
1247,1,35
1248,1,122
1249,1,126
1250,1,18
1251,1,49
1252,1,125
1253,1,72
1254,1,30
1255,1,24
1256,1,130
1257,1,93
1258,1,87
1259,122,0
1260,1,92
1261,1,93
1262,1,124
1263,1,91
1264,1,12
1265,1,115
1266,2,87
1267,1,93
1268,1,68
1269,1,25
1270,1,102
1271,51,0
1272,1,69
1273,1,128
1274,1,44
1275,58,0
1276,1,129
1277,1,42
1278,1,54
1279,1,117
1280,1,46
1281,1,19
1282,1,123
1283,1,26
1284,1,129
1285,1,72
1286,2,36
1287,1,76
1288,1,119
1289,1,34
1290,1,90
1291,2,74
1292,1,51
1293,1,125
1294,2,60
1295,2,25
1296,1,104
1297,1,15
1298,1,32
1299,1,102
1300,1,43
1301,1,92
1302,2,72
1303,2,23
1304,3,71
1305,1,101
1306,1,62
1307,1,95
1308,1,42
1309,1,125
1310,1,90
1311,1,43
1312,1,57
1313,1,127
1314,1,43
1315,1,104
1316,1,120
1317,1,52
1318,1,103
1319,1,128
1320,1,84
1321,1,105
1322,1,126
1323,1,81
1324,1,16
1325,1,83
1326,2,123
1327,1,104
1328,1,85
1329,1,53
1330,6,82
1331,1,104
1332,2,1
1333,1,132
1334,1,88
1335,66,0
1336,2,109
1337,1,78
1338,2,39
1339,3,123
1340,1,79
1341,1,10
1342,2,83
1343,1,121
1344,1,126
1345,2,14
1346,1,60
1347,1,133
1348,1,91
1349,1,50
1350,1,41
1351,1,55
1352,1,120
1353,1,75
1354,1,37
1355,1,122
1356,1,106
1357,2,121
1358,1,93
1359,1,124
1360,1,63
1361,1,78
1362,1,102
1363,2,114
1364,1,110
1365,1,89
1366,1,69
1367,1,90
1368,1,72
1369,1,37
1370,1,102
1371,1,110
1372,1,68
1373,1,14
1374,1,120
1375,1,24
1376,1,99
1377,1,79
1378,2,89
1379,1,128
1380,1,80
1381,81,0
1382,1,118
1383,1,89
1384,1,47
1385,1,113
1386,1,83
1387,1,106
1388,1,118
1389,1,121
1390,1,90
1391,1,27
1392,1,1
1393,1,99
1394,2,48
1395,1,69
1396,1,40
1397,1,38
1398,1,130
1399,1,15
1400,1,78
1401,1,108
1402,1,122
1403,1,52
1404,2,14
1405,1,132
1406,1,96
1407,1,88
1408,1,57
1409,1,75
1410,1,61
1411,1,96
1412,1,72
1413,1,105
1414,1,45
1415,1,83
1416,1,72
1417,1,61
1418,1,21
1419,1,11
1420,1,21
1421,1,70
1422,1,60
1423,1,5
1424,1,122
1425,1,49
1426,1,90
1427,1,99
1428,1,58
1429,1,120
1430,1,100
1431,1,42
1432,1,6
1433,1,86
1434,1,6
1435,1,19
1436,1,122
1437,3,66
1438,1,116
1439,1,134
1440,1,79
1441,1,84
1442,1,53
1443,1,44
1444,1,92
1445,1,81
1446,1,19
1447,1,46
1448,1,98
1449,1,44
1450,1,15
1451,4,14
1452,92,0
1453,1,66
1454,1,21
1455,1,14
1456,1,86
1457,1,15
1458,1,96
1459,1,35
1460,1,96
1461,1,86
1462,1,126
1463,1,82
1464,1,104
1465,1,45
1466,1,60
1467,1,39
1468,1,117
1469,1,32
1470,1,6
1471,1,93
1472,1,95
1473,1,86
1474,1,49
1475,1,119
1476,1,97
1477,47,0
1478,1,42
1479,1,81
1480,1,53
1481,1,108
1482,1,4
1483,1,94
1484,28,0
1485,1,30
1486,1,105
1487,1,125
1488,1,91
1489,1,111
1490,2,123
1491,1,20
1492,1,123
1493,1,31
1494,1,101
1495,1,82
1496,1,86
1497,1,103
1498,1,98
1499,1,61
1500,1,21
1501,1,60
1502,1,50
1503,1,44
1504,1,21
1505,1,89
1506,1,37
1507,1,108
1508,1,87
1509,1,45
1510,1,88
1511,1,77
1512,1,100
1513,1,37
1514,1,70
1515,1,52
1516,2,94
1517,1,123
1518,1,102
1519,1,41
1520,37,0
1521,1,115
1522,1,132
1523,1,17
1524,1,41
1525,1,28
1526,1,72
1527,1,99
1528,1,27
1529,1,26
1530,1,71
1531,1,102
1532,1,81
1533,1,45
1534,1,105
1535,1,87
1536,1,22
1537,1,8
1538,1,28
1539,1,106
1540,1,110
1541,1,48
1542,1,81
1543,1,33
1544,1,121
1545,1,89
1546,1,36
1547,1,130
1548,1,71
1549,1,91
1550,1,59
1551,1,103
1552,1,102
1553,1,101
1554,1,46
1555,1,42
1556,1,72
1557,1,127
1558,1,74
1559,2,85
1560,1,21
1561,1,6
1562,1,88
1563,1,2
1564,1,28
1565,1,117
1566,1,102
1567,1,45
1568,1,4
1569,1,73
1570,1,58
1571,1,82
1572,1,25
1573,1,40
1574,1,16
1575,83,0
1576,1,114
1577,1,8
1578,1,35
1579,1,18
1580,1,72
1581,1,44
1582,1,72
1583,1,128
1584,1,33
1585,1,36
1586,1,132
1587,1,80
1588,1,77
1589,1,74
1590,1,90
1591,1,105
1592,1,116
1593,1,11
1594,1,30
1595,1,57
1596,1,82
1597,1,85
1598,1,73
1599,1,5
1600,1,107
1601,1,130
1602,1,49
1603,1,5
1604,1,131
1605,1,72
1606,1,129
1607,1,126
1608,1,91
1609,1,120
1610,1,76
1611,1,90
1612,1,121
1613,1,42
1614,1,74
1615,1,107
1616,1,103
1617,1,59
1618,1,108
1619,11,0
1620,1,121
1621,1,124
1622,1,70
1623,1,124
1624,1,108
1625,1,40
1626,2,38
1627,1,95
1628,3,84
1629,1,18
1630,1,118
1631,77,0
1632,1,77
1633,1,90
1634,2,83
1635,1,99
1636,1,105
1637,1,51
1638,1,73
1639,32,0
1640,14,0
1641,1,102
1642,1,51
1643,1,33
1644,1,46
1645,1,7
1646,1,94
1647,1,124
1648,1,44
1649,1,94
1650,1,7
1651,1,83
1652,1,52
1653,1,100
1654,1,32
1655,1,82
1656,1,51
1657,1,7
1658,1,26
1659,36,0
1660,1,85
1661,1,90
1662,1,37
1663,1,89
1664,1,15
1665,1,16
1666,1,113
1667,1,95
1668,1,92
1669,1,131
1670,1,110
1671,1,89
1672,1,127
1673,1,97
1674,1,31
1675,1,121
1676,1,109
1677,1,102
1678,1,106
1679,1,22
1680,2,103
1681,1,92
1682,1,132
1683,1,84
1684,1,39
1685,1,71
1686,1,95
1687,1,74
1688,1,94
1689,1,121
1690,1,60
1691,1,117
1692,1,53
1693,1,24
1694,1,120
1695,1,22
1696,1,43
1697,1,9
1698,1,124
1699,1,79
1700,1,29
1701,1,22
1702,1,78
1703,1,64
1704,1,124
1705,1,123
1706,1,67
1707,2,31
1708,1,108
1709,1,41
1710,1,44
1711,1,41
1712,1,121
1713,1,41
1714,2,4
1715,1,118
1716,1,40
1717,2,59
1718,1,64
1719,2,58
1720,3,123
1721,1,102
1722,3,84
1723,1,124
1724,2,127
1725,1,79
1726,1,76
1727,1,117
1728,1,130
1729,1,84
1730,1,11
1731,1,63
1732,1,19
1733,1,73
1734,1,8
1735,1,104
1736,8,82
1737,1,120
1738,1,129
1739,1,46
1740,2,22
1741,1,48
1742,1,59
1743,1,40
1744,1,47
1745,1,106
1746,2,123
1747,2,102
1748,3,54
1749,1,76
1750,6,82
1751,1,125
1752,1,17
1753,2,102
1754,1,74
1755,1,37
1756,1,8
1757,1,49
1758,1,86
1759,1,93
1760,1,82
1761,1,18
1762,2,41
1763,1,130
1764,1,104
1765,1,63
1766,1,40
1767,1,126
1768,1,67
1769,1,63
1770,1,71
1771,7,123
1772,1,16
1773,1,65
1774,1,109
1775,1,117
1776,1,104
1777,1,89
1778,1,42
1779,1,25
1780,1,27
1781,1,83
1782,1,16
1783,1,3
1784,1,22
1785,1,45
1786,1,19
1787,1,55
1788,1,72
1789,1,7
1790,1,52
1791,1,72
1792,1,102
1793,1,26
1794,1,127
1795,1,62
1796,1,118
1797,1,42
1798,1,127
1799,1,42
1800,5,118
1801,1,88
1802,1,15
1803,1,43
1804,1,43
1805,5,114
1806,1,128
1807,1,11
1808,1,72
1809,1,84
1810,17,0
1811,1,97
1812,70,0
1813,1,41
1814,38,0
1815,1,44
1816,1,125
1817,1,29
1818,1,72
1819,1,33
1820,1,93
1821,1,92
1822,1,74
1823,1,43
1824,1,126
1825,1,97
1826,2,98
1827,1,59
1828,1,62
1829,1,122
1830,1,53
1831,1,125
1832,2,16
1833,1,116
1834,1,126
1835,1,126
1836,1,124
1837,1,89
1838,3,11
1839,1,111
1840,1,28
1841,1,101
1842,1,81
1843,1,28
1844,1,85
1845,1,128
1846,1,43
1847,99,0
1848,1,23
1849,1,51
1850,1,117
1851,1,43
1852,1,56
1853,33,0
1854,1,59
1855,2,128
1856,1,75
1857,1,132
1858,1,22
1859,1,37
1860,1,125
1861,1,7
1862,69,0
1863,1,73
1864,1,60
1865,1,99
1866,1,50
1867,1,51
1868,1,36
1869,1,84
1870,1,104
1871,2,18
1872,1,123
1873,1,50
1874,1,107
1875,1,30
1876,1,40
1877,2,94
1878,1,14
1879,1,20
1880,1,72
1881,1,21
1882,1,94
1883,1,85
1884,1,107
1885,1,62
1886,1,25
1887,1,76
1888,1,99
1889,1,49
1890,1,126
1891,1,90
1892,1,62
1893,1,42
1894,1,123
1895,1,26
1896,1,120
1897,1,28
1898,1,121
1899,1,31
1900,2,42
1901,2,46
1902,1,72
1903,1,127
1904,1,129
1905,1,29
1906,1,40
1907,1,108
1908,80,0
1909,1,70
1910,1,123
1911,1,52
1912,1,71
1913,1,127
1914,61,0
1915,1,99
1916,1,73
1917,1,103
1918,1,86
1919,1,7
1920,1,94
1921,2,89
1922,1,48
1923,1,8
1924,1,20
1925,1,122
1926,1,131
1927,1,51
1928,1,74
1929,1,61
1930,1,17
1931,1,103
1932,1,45
1933,1,40
1934,1,50
1935,1,45
1936,73,0
1937,1,132
1938,1,68
1939,1,83
1940,1,125
1941,1,4
1942,1,6
1943,1,52
1944,94,0
1945,1,119
1946,1,131
1947,1,96
1948,2,61
1949,1,75
1950,1,7
1951,1,81
1952,1,69
1953,1,129
1954,1,43
1955,1,25
1956,1,98
1957,1,24
1958,1,72
1959,1,89
1960,1,40
1961,2,122
1962,1,106
1963,1,3
1964,1,131
1965,1,86
1966,1,20
1967,1,56
1968,1,79
1969,1,131
1970,1,25
1971,2,82
1972,1,67
1973,1,109
1974,2,21
1975,1,23
1976,1,59
1977,1,110
1978,2,11
1979,1,29
1980,8,0
1981,1,106
1982,1,77
1983,1,22
1984,1,21
1985,1,70
1986,1,29
1987,2,62
1988,1,44
1989,1,110
1990,1,33
1991,2,52
1992,1,126
1993,1,55
1994,1,128
1995,1,39
1996,1,55
1997,1,36
1998,3,4
1999,1,38
2000,1,127
2001,1,85
2002,1,33
2003,1,80
2004,1,42
2005,1,26
2006,87,0
2007,1,88
2008,2,130
2009,1,44
2010,1,104
2011,1,51
2012,1,19
2013,1,59
2014,1,117
2015,1,130
2016,1,72
2017,1,123
2018,1,53
2019,1,109
2020,1,78
2021,1,76
2022,1,41
2023,1,16
2024,1,51
2025,1,133
2026,1,107
2027,1,59
2028,1,17
2029,1,122
2030,1,29
2031,1,125
2032,1,84
2033,1,101
2034,1,89
2035,1,83
2036,1,40
2037,1,14
2038,1,94
2039,1,123
2040,1,74
2041,1,127
2042,1,43
2043,1,115
2044,6,114
2045,1,129
2046,1,41
2047,1,16
2048,1,43
2049,1,20
2050,1,73
2051,1,90
2052,1,39
2053,2,105
2054,3,85
2055,1,43
2056,1,1
2057,1,125
2058,1,43
2059,1,125
2060,1,125
2061,1,28
2062,1,49
2063,1,102
2064,1,41
2065,1,36
2066,1,90
2067,1,58
2068,2,72
2069,1,55
2070,1,125
2071,1,125
2072,2,16
2073,2,117
2074,1,6
2075,1,119
2076,1,123
2077,1,133
2078,1,119
2079,1,107
2080,1,49
2081,1,26
2082,1,54
2083,1,123
2084,3,99
2085,1,105
2086,103,0
2087,1,93
2088,1,74
2089,1,124
2090,1,26
2091,1,116
2092,1,47
2093,2,47
2094,1,101
2095,1,123
2096,1,83
2097,2,70
2098,1,73
2099,1,40
2100,1,71
2101,1,103
2102,1,105
2103,4,123
2104,1,109
2105,1,16
2106,1,48
2107,1,32
2108,1,36
2109,1,70
2110,1,51
2111,1,44
2112,1,33
2113,1,85
2114,1,111
2115,1,27
2116,1,122
2117,1,84
2118,1,7
2119,1,100
2120,3,49
2121,1,107
2122,1,121
2123,1,89
2124,1,125
2125,1,64
2126,1,76
2127,1,64
2128,2,5
2129,1,6
2130,1,106
2131,1,119
2132,1,38
2133,1,85
2134,1,42
2135,1,126
2136,1,75
2137,1,44
2138,1,8
