index,moves,overall_moves
473,1,33
474,1,19
475,1,33
476,1,26
477,1,27
478,1,30
479,1,19
480,1,28
481,1,34
482,1,32
483,1,20
484,1,5
485,1,18
486,1,30
487,1,5
488,1,16
489,1,30
490,1,21
491,1,33
492,1,10
493,1,21
494,1,24
495,1,14
496,1,9
497,1,29
498,1,18
499,1,18
500,1,13
501,1,22
502,1,26
503,1,30
504,1,20
505,1,12
506,1,15
507,1,33
508,1,32
509,1,31
510,1,29
511,1,33
512,1,25
513,1,12
514,1,11
515,1,29
516,1,19
517,1,25
518,1,23
519,1,20
520,1,20
521,1,19
522,1,17
523,1,30
524,1,4
525,1,29
526,1,31
527,1,30
528,1,19
529,1,30
530,1,12
531,1,17
532,1,24
533,1,21
534,1,32
535,1,14
536,1,16
537,1,23
538,1,7
539,1,24
540,1,30
541,1,32
542,2,18
543,1,25
544,1,14
545,1,28
546,1,32
547,1,23
548,1,25
549,1,27
550,1,19
551,1,36
552,1,33
553,1,10
554,1,17
555,1,10
556,1,22
557,1,22
558,1,3
559,1,18
560,1,23
561,1,13
562,1,31
563,1,14
564,1,34
565,1,32
566,1,16
567,1,26
568,1,11
569,1,25
570,1,23
571,1,30
572,1,21
573,1,22
574,1,17
575,1,26
576,1,11
577,1,28
578,1,18
579,1,15
580,1,29
581,1,18
582,1,10
583,1,26
584,1,24
585,1,17
586,1,21
587,1,13
588,1,36
589,1,27
590,1,16
591,1,24
592,1,20
593,1,10
594,1,25
595,1,20
596,1,22
597,1,29
598,1,25
599,1,16
600,1,29
601,1,13
602,1,13
603,1,32
604,1,25
605,1,15
606,1,30
607,2,11
608,1,17
609,1,13
610,1,22
611,1,28
612,1,26
613,1,30
614,2,11
615,1,32
616,1,15
617,1,23
618,1,12
619,2,22
620,1,21
621,1,34
622,1,8
623,1,10
624,1,1
625,1,30
626,1,19
627,1,29
628,1,20
629,1,30
630,1,23
631,1,34
632,1,27
633,1,3
634,1,33
635,1,31
636,1,25
637,1,23
638,1,30
639,1,32
640,1,16
641,1,22
642,1,23
643,1,33
644,1,17
645,1,31
646,1,22
647,1,18
648,1,13
649,1,31
650,1,25
651,1,10
652,1,22
653,1,20
654,1,8
655,1,31
656,1,15
657,1,9
658,1,23
659,1,14
660,1,8
661,1,24
662,1,21
663,1,35
664,1,25
665,1,19
666,1,23
667,2,24
668,1,15
669,1,12
670,1,17
671,1,24
672,1,14
673,1,30
674,1,32
675,1,26
676,1,13
677,1,30
678,1,30
679,1,21
680,1,11
681,1,24
682,1,23
683,1,25
684,1,14
685,1,31
686,2,25
687,8,22
688,1,28
689,1,25
690,1,19
691,1,4
692,1,27
693,1,29
694,1,26
695,1,18
696,1,11
697,1,15
698,1,23
699,1,26
700,1,23
701,1,4
702,1,16
703,1,12
704,1,34
705,1,30
706,1,21
707,1,26
708,1,0
709,1,10
710,1,16
711,1,25
712,1,31
713,1,3
714,1,32
715,1,8
716,2,30
717,1,29
718,1,20
719,1,17
720,2,29
721,1,4
722,1,32
723,1,19
724,1,26
725,1,7
726,1,24
727,1,23
728,1,8
729,1,33
730,1,24
731,1,22
732,1,16
733,1,24
734,1,27
735,1,23
736,1,28
737,2,10
738,1,9
739,1,34
740,1,16
741,1,12
742,1,20
743,1,7
744,1,31
745,1,3
746,1,29
747,1,23
748,1,22
749,1,24
750,1,23
751,1,29
752,1,11
753,1,20
754,1,21
755,1,18
756,1,21
757,1,30
758,1,26
759,1,6
760,1,15
761,1,23
762,1,27
763,1,7
764,1,15
765,1,30
766,1,23
767,1,11
768,22,0
769,1,17
770,1,24
771,1,15
772,1,16
773,1,14
774,1,18
775,1,28
776,1,19
777,1,28
778,1,34
779,1,22
780,1,29
781,2,22
782,1,34
783,1,31
784,1,34
785,1,35
786,1,15
787,1,19
788,1,27
789,1,5
790,1,21
791,1,26
792,1,31
793,1,13
794,1,16
795,1,31
796,1,29
797,1,35
798,1,22
799,1,23
800,1,24
801,1,14
802,1,10
803,1,28
804,1,28
805,1,15
806,1,24
807,1,15
808,1,25
809,1,20
810,1,9
811,2,14
812,1,26
813,1,31
814,1,17
815,1,25
816,1,30
817,1,29
818,1,18
819,12,0
820,1,15
821,1,29
822,2,9
823,1,13
824,1,12
825,1,19
826,1,6
827,1,31
828,1,26
829,1,22
830,1,14
831,1,16
832,1,15
833,1,9
834,1,21
835,1,30
836,1,35
837,1,32
838,1,33
839,1,33
840,1,40
841,1,31
842,1,31
843,1,32
844,1,28
845,1,15
846,1,31
847,1,32
848,1,29
849,1,24
850,1,30
851,1,26
852,1,14
853,1,13
854,1,26
855,1,18
856,1,10
857,1,29
858,1,29
859,1,23
860,1,10
861,1,18
862,1,18
863,1,26
864,1,25
865,1,26
866,1,27
867,1,25
868,1,11
869,1,28
870,1,17
871,2,0
872,1,22
873,1,31
874,1,21
875,2,5
876,1,0
877,1,15
878,1,20
879,1,29
880,1,32
881,1,31
882,1,13
883,1,26
884,1,34
885,1,23
886,1,15
887,1,18
888,1,16
889,1,30
890,1,33
891,1,32
892,1,30
893,1,26
894,1,9
895,1,20
896,1,9
897,1,32
898,1,19
899,1,30
900,1,21
901,1,21
902,1,29
903,1,7
904,1,15
905,1,28
906,1,30
907,1,17
908,1,24
909,1,20
910,1,26
911,1,22
912,1,15
913,1,14
914,1,4
915,1,26
916,1,32
917,1,31
918,1,15
919,1,5
920,1,9
921,1,24
922,1,16
923,1,29
924,1,26
925,1,21
926,1,25
927,1,27
928,1,30
929,1,24
930,1,35
931,1,21
932,1,17
933,1,21
934,1,20
935,2,20
936,30,0
937,1,27
938,1,33
939,1,20
940,1,5
941,1,33
942,1,36
943,1,31
944,1,27
945,1,15
946,1,3
947,1,30
948,2,10
949,1,19
950,1,15
951,1,16
952,1,8
953,1,29
954,1,23
955,1,28
956,1,26
957,1,19
958,1,5
959,1,30
960,1,19
961,1,31
962,1,24
963,1,21
964,1,28
965,1,16
966,1,24
967,1,27
968,1,30
969,1,33
970,1,4
971,1,28
972,1,23
973,1,26
974,1,27
975,1,9
976,1,17
977,1,7
978,1,6
979,1,11
980,1,23
981,1,9
982,1,29
983,1,3
984,1,17
985,1,35
986,1,30
987,1,14
988,1,24
989,1,13
990,1,8
991,1,29
992,1,30
993,1,16
994,1,26
995,1,14
996,1,19
997,1,18
998,1,29
999,1,16
1000,1,2
1001,1,17
1002,1,27
1003,1,11
1004,1,5
1005,1,8
1006,1,13
1007,2,17
1008,1,8
1009,1,30
1010,1,12
1011,1,19
1012,1,24
1013,1,30
1014,1,29
1015,1,21
1016,1,29
1017,1,33
1018,1,20
1019,1,26
1020,1,20
1021,1,15
1022,1,2
1023,1,23
1024,1,13
1025,1,27
1026,1,2
1027,1,30
1028,1,17
1029,1,33
1030,1,28
1031,1,24
1032,1,33
1033,1,31
1034,1,15
1035,1,12
1036,1,28
1037,1,12
1038,2,32
1039,1,26
1040,1,20
1041,1,31
1042,1,26
1043,1,14
1044,1,31
1045,1,32
1046,1,14
1047,1,17
1048,1,11
1049,1,25
1050,1,24
1051,1,25
1052,3,25
1053,1,10
1054,1,32
1055,1,22
1056,1,33
1057,1,21
1058,1,14
1059,1,20
1060,1,21
1061,1,21
1062,1,14
1063,1,20
1064,1,15
1065,1,23
1066,1,32
1067,1,29
1068,1,22
1069,1,5
1070,1,15
1071,1,27
1072,1,14
1073,2,20
1074,1,19
1075,1,13
1076,1,28
1077,1,19
1078,1,18
1079,1,12
1080,1,32
1081,1,16
1082,1,32
1083,1,16
1084,1,20
1085,1,33
1086,1,25
1087,1,34
1088,1,29
1089,1,26
1090,1,13
1091,1,22
1092,1,32
1093,1,9
1094,1,19
1095,1,15
1096,1,3
1097,1,7
1098,1,19
1099,1,22
1100,1,34
1101,1,28
1102,1,10
1103,1,28
1104,1,27
1105,1,9
1106,1,19
1107,1,30
1108,1,29
1109,1,15
1110,1,31
1111,1,31
1112,1,15
1113,1,13
1114,1,30
1115,1,14
1116,1,20
1117,1,33
1118,1,9
1119,1,32
1120,1,10
1121,1,15
1122,1,2
1123,1,27
1124,1,29
1125,1,16
1126,1,35
1127,1,28
1128,1,25
1129,1,28
1130,1,19
1131,1,15
1132,1,29
1133,1,15
1134,1,17
1135,1,3
1136,1,33
1137,1,35
1138,1,10
1139,1,27
1140,1,11
1141,1,18
1142,1,3
1143,1,17
1144,1,29
1145,1,26
1146,1,19
1147,1,16
1148,2,26
1149,1,12
1150,1,25
1151,1,19
1152,1,20
1153,1,18
1154,1,38
1155,1,14
1156,1,22
1157,1,26
1158,1,18
1159,2,23
1160,1,34
1161,1,31
1162,1,29
1163,1,30
1164,1,4
1165,1,31
1166,1,5
1167,1,19
1168,3,24
1169,1,18
1170,1,18
1171,1,14
1172,1,17
1173,1,22
1174,1,33
1175,1,33
1176,1,21
1177,1,17
1178,1,31
1179,1,30
1180,1,3
1181,1,29
1182,1,31
1183,1,17
1184,1,2
1185,1,5
1186,1,18
1187,1,33
1188,1,9
1189,1,29
1190,1,9
1191,1,20
1192,1,17
1193,1,25
1194,1,23
1195,1,3
1196,2,17
1197,1,19
1198,1,16
1199,1,12
1200,1,25
1201,1,23
1202,1,8
1203,1,13
1204,1,28
1205,1,31
1206,1,24
1207,1,10
1208,1,31
1209,1,30
1210,1,21
1211,1,28
1212,1,21
1213,1,2
1214,1,28
1215,1,31
1216,1,13
1217,1,28
1218,1,30
1219,1,14
1220,1,31
1221,1,28
1222,1,32
1223,1,8
1224,1,9
1225,1,13
1226,1,6
1227,1,30
1228,1,17
1229,1,11
1230,1,28
1231,1,30
1232,1,29
1233,1,11
1234,1,21
1235,1,12
1236,1,28
1237,1,25
1238,1,36
1239,1,28
1240,1,17
1241,1,35
1242,2,11
1243,2,16
1244,1,16
1245,1,31
1246,1,31
1247,1,12
1248,1,31
1249,1,27
1250,1,9
1251,1,16
1252,1,30
1253,1,19
1254,1,17
1255,1,9
1256,1,29
1257,1,29
1258,1,23
1259,1,31
1260,1,29
1261,2,25
1262,1,33
1263,1,29
1264,1,10
1265,1,30
1266,2,21
1267,1,26
1268,1,23
1269,1,14
1270,1,32
1271,1,19
1272,1,20
1273,1,34
1274,1,15
1275,1,17
1276,1,28
1277,1,17
1278,1,20
1279,1,31
1280,1,21
1281,1,12
1282,1,30
1283,1,11
1284,1,32
1285,1,19
1286,1,16
1287,1,25
1288,1,26
1289,1,10
1290,1,24
1291,1,27
1292,1,18
1293,1,37
1294,1,18
1295,1,13
1296,1,27
1297,1,7
1298,1,14
1299,1,28
1300,1,19
1301,1,26
1302,1,21
1303,1,9
1304,1,20
1305,1,33
1306,1,19
1307,1,23
1308,1,15
1309,1,31
1310,1,25
1311,1,15
1312,1,21
1313,1,32
1314,1,14
1315,1,30
1316,1,27
1317,1,20
1318,1,27
1319,1,35
1320,1,24
1321,1,28
1322,1,32
1323,1,19
1324,1,9
1325,1,24
1326,2,28
1327,1,29
1328,1,23
1329,1,19
1330,1,22
1331,1,31
1332,1,4
1333,1,29
1334,1,26
1335,1,19
1336,1,27
1337,1,22
1338,1,17
1339,1,33
1340,1,22
1341,1,7
1342,1,24
1343,1,28
1344,1,32
1345,1,6
1346,1,16
1347,1,29
1348,1,26
1349,1,18
1350,1,14
1351,1,24
1352,26,0
1353,1,24
1354,1,15
1355,1,29
1356,1,31
1357,1,29
1358,1,29
1359,1,32
1360,1,20
1361,1,21
1362,1,23
1363,1,30
1364,1,28
1365,2,24
1366,1,18
1367,1,24
1368,1,19
1369,1,15
1370,1,28
1371,1,29
1372,1,22
1373,1,9
1374,1,31
1375,1,15
1376,1,33
1377,1,26
1378,1,25
1379,1,30
1380,1,22
1381,1,23
1382,1,28
1383,1,24
1384,1,20
1385,1,28
1386,1,23
1387,1,28
1388,1,32
1389,1,29
1390,1,25
1391,1,10
1392,1,0
1393,1,26
1394,1,20
1395,1,17
1396,1,14
1397,1,13
1398,1,31
1399,1,8
1400,1,23
1401,1,29
1402,1,28
1403,1,16
1404,1,9
1405,1,30
1406,1,23
1407,1,25
1408,2,21
1409,1,26
1410,1,18
1411,1,25
1412,1,26
1413,1,27
1414,1,19
1415,1,25
1416,1,21
1417,1,20
1418,1,13
1419,1,7
1420,1,8
1421,1,23
1422,1,18
1423,1,6
1424,1,30
1425,1,18
1426,1,24
1427,1,24
1428,1,21
1429,1,32
1430,1,34
1431,1,15
1432,1,5
1433,1,24
1434,1,4
1435,1,15
1436,1,31
1437,1,23
1438,1,30
1439,2,30
1440,1,21
1441,1,26
1442,1,22
1443,1,19
1444,1,28
1445,1,21
1446,1,10
1447,1,15
1448,1,23
1449,1,15
1450,1,7
1451,1,6
1452,1,28
1453,1,19
1454,1,11
1455,7,0
1456,1,25
1457,1,8
1458,1,28
1459,1,13
1460,1,28
1461,1,25
1462,1,38
1463,1,23
1464,1,32
1465,1,18
1466,1,20
1467,1,15
1468,1,34
1469,1,10
1470,1,7
1471,1,23
1472,1,25
1473,1,23
1474,1,20
1475,1,28
1476,1,29
1477,1,18
1478,1,15
1479,1,22
1480,1,23
1481,1,25
1482,1,2
1483,1,31
1484,1,15
1485,1,12
1486,1,28
1487,1,32
1488,1,25
1489,1,30
1490,1,31
1491,1,12
1492,1,28
1493,1,14
1494,1,23
1495,1,22
1496,1,24
1497,1,25
1498,1,28
1499,1,20
1500,1,12
1501,1,22
1502,1,19
1503,1,14
1504,1,6
1505,1,25
1506,1,15
1507,1,24
1508,1,23
1509,1,19
1510,1,26
1511,1,20
1512,1,36
1513,1,16
1514,1,20
1515,1,18
1516,1,27
1517,1,29
1518,1,28
1519,1,17
1520,1,18
1521,1,29
1522,1,30
1523,1,6
1524,1,16
1525,1,13
1526,1,22
1527,1,24
1528,1,11
1529,1,15
1530,1,23
1531,1,32
1532,1,26
1533,1,17
1534,1,30
1535,1,26
1536,1,13
1537,2,5
1538,1,10
1539,1,31
1540,1,29
1541,1,16
1542,1,20
1543,1,14
1544,1,29
1545,1,23
1546,1,14
1547,1,36
1548,4,17
1549,3,22
1550,1,15
1551,1,28
1552,1,28
1553,1,28
1554,1,20
1555,1,16
1556,1,22
1557,1,30
1558,1,21
1559,1,23
1560,1,7
1561,1,6
1562,1,24
1563,1,2
1564,1,15
1565,1,29
1566,1,25
1567,1,16
1568,1,5
1569,1,21
1570,15,0
1571,1,23
1572,1,11
1573,1,12
1574,2,8
1575,1,25
1576,1,29
1577,1,1
1578,1,14
1579,1,9
1580,1,23
1581,1,16
1582,1,24
1583,1,40
1584,1,15
1585,1,16
1586,1,30
1587,1,24
1588,1,26
1589,1,19
1590,1,25
1591,1,29
1592,1,32
1593,1,4
1594,1,12
1595,1,21
1596,1,24
1597,1,24
1598,1,26
1599,1,3
1600,1,30
1601,1,32
1602,1,20
1603,1,7
1604,1,28
1605,1,24
1606,1,30
1607,1,31
1608,1,24
1609,1,29
1610,1,26
1611,1,24
1612,1,29
1613,1,16
1614,2,26
1615,1,33
1616,1,29
1617,1,21
1618,1,32
1619,1,9
1620,1,29
1621,1,31
1622,1,19
1623,1,28
1624,1,29
1625,1,18
1626,1,11
1627,1,32
1628,1,21
1629,1,9
1630,1,30
1631,1,21
1632,18,0
1633,1,24
1634,1,20
1635,1,36
1636,1,30
1637,1,20
1638,1,24
1639,1,18
1640,1,6
1641,1,28
1642,1,17
1643,10,0
1644,1,17
1645,1,2
1646,1,32
1647,1,32
1648,1,15
1649,1,29
1650,1,8
1651,1,25
1652,1,18
1653,1,27
1654,1,16
1655,1,25
1656,1,20
1657,1,2
1658,1,9
1659,1,16
1660,1,25
1661,1,24
1662,1,17
1663,1,25
1664,1,10
1665,1,10
1666,1,29
1667,1,28
1668,1,25
1669,1,30
1670,1,32
1671,1,24
1672,1,33
1673,1,31
1674,1,9
1675,1,27
1676,1,32
1677,1,26
1678,1,31
1679,1,12
1680,1,26
1681,1,30
1682,1,31
1683,1,23
1684,1,12
1685,1,22
1686,1,27
1687,1,24
1688,1,31
1689,1,30
1690,1,17
1691,1,29
1692,1,16
1693,1,11
1694,1,30
1695,1,12
1696,1,16
1697,1,4
1698,1,31
1699,1,22
1700,1,12
1701,1,11
1702,1,20
1703,1,17
1704,1,30
1705,1,28
1706,1,22
1707,1,15
1708,1,29
1709,1,14
1710,1,18
1711,1,13
1712,1,26
1713,1,15
1714,1,4
1715,1,26
1716,1,15
1717,1,18
1718,1,20
1719,1,16
1720,1,33
1721,4,24
1722,1,23
1723,1,30
1724,1,34
1725,1,22
1726,2,24
1727,1,30
1728,1,32
1729,1,25
1730,1,3
1731,1,20
1732,1,10
1733,1,21
1734,1,3
1735,1,28
1736,1,27
1737,1,30
1738,1,32
1739,1,18
1740,1,15
1741,1,20
1742,1,24
1743,1,13
1744,1,20
1745,1,28
1746,1,32
1747,1,29
1748,1,25
1749,1,24
1750,1,22
1751,1,31
1752,1,7
1753,1,27
1754,1,24
1755,1,14
1756,1,1
1757,1,18
1758,1,26
1759,1,28
1760,1,24
1761,1,7
1762,1,15
1763,1,36
1764,1,30
1765,1,20
1766,1,17
1767,1,32
1768,1,22
1769,1,20
1770,1,23
1771,1,31
1772,1,9
1773,1,21
1774,1,31
1775,1,28
1776,1,30
1777,1,23
1778,1,12
1779,1,12
1780,1,12
1781,1,24
1782,1,9
1783,1,5
1784,1,13
1785,1,18
1786,1,8
1787,1,19
1788,1,22
1789,1,6
1790,1,22
1791,1,23
1792,1,30
1793,1,15
1794,1,34
1795,1,20
1796,1,28
1797,1,12
1798,1,34
1799,1,16
1800,1,30
1801,1,28
1802,1,7
1803,1,16
1804,1,17
1805,1,30
1806,1,33
1807,1,8
1808,1,23
1809,1,25
1810,1,11
1811,1,29
1812,1,23
1813,1,16
1814,1,18
1815,1,17
1816,2,26
1817,1,15
1818,1,18
1819,1,14
1820,1,30
1821,1,26
1822,1,23
1823,1,13
1824,1,31
1825,1,32
1826,1,34
1827,1,17
1828,1,18
1829,1,29
1830,1,23
1831,1,38
1832,1,12
1833,1,30
1834,1,32
1835,1,31
1836,1,30
1837,1,24
1838,1,7
1839,1,29
1840,1,11
1841,1,27
1842,1,21
1843,1,10
1844,1,26
1845,2,29
1846,1,17
1847,1,29
1848,1,9
1849,1,21
1850,1,25
1851,1,14
1852,1,24
1853,1,15
1854,1,24
1855,1,31
1856,1,25
1857,1,30
1858,1,8
1859,1,14
1860,1,38
1861,1,5
1862,1,23
1863,1,23
1864,1,18
1865,1,27
1866,1,20
1867,1,17
1868,1,12
1869,1,24
1870,25,0
1871,1,11
1872,1,29
1873,1,22
1874,1,28
1875,2,12
1876,13,0
1877,1,30
1878,1,6
1879,1,11
1880,1,22
1881,1,10
1882,1,23
1883,1,23
1884,1,32
1885,1,18
1886,1,14
1887,1,25
1888,1,34
1889,1,17
1890,1,38
1891,1,26
1892,1,20
1893,1,14
1894,1,31
1895,1,16
1896,1,30
1897,1,14
1898,1,29
1899,1,11
1900,1,15
1901,1,21
1902,1,24
1903,1,32
1904,1,33
1905,1,17
1906,1,16
1907,1,35
1908,2,19
1909,1,20
1910,1,34
1911,1,18
1912,1,23
1913,1,38
1914,1,21
1915,1,30
1916,1,24
1917,1,27
1918,1,22
1919,1,2
1920,1,27
1921,1,26
1922,1,19
1923,1,5
1924,1,8
1925,1,32
1926,1,29
1927,1,20
1928,1,20
1929,1,17
1930,1,7
1931,1,28
1932,1,15
1933,1,17
1934,1,17
1935,1,21
1936,1,18
1937,1,31
1938,1,17
1939,19,0
1940,1,39
1941,1,7
1942,1,5
1943,1,22
1944,1,30
1945,1,28
1946,1,33
1947,1,31
1948,1,19
1949,1,25
1950,1,3
1951,1,23
1952,1,20
1953,1,32
1954,1,16
1955,1,12
1956,6,22
1957,1,13
1958,1,24
1959,1,21
1960,13,0
1961,1,29
1962,1,31
1963,1,2
1964,1,29
1965,1,21
1966,1,7
1967,1,23
1968,1,22
1969,1,33
1970,1,13
1971,1,24
1972,1,20
1973,1,28
1974,1,11
1975,1,12
1976,1,18
1977,1,32
1978,4,0
1979,1,16
1980,1,7
1981,1,32
1982,1,19
1983,1,12
1984,1,10
1985,1,23
1986,1,17
1987,1,21
1988,1,17
1989,1,28
1990,1,16
1991,1,18
1992,1,34
1993,2,23
1994,1,32
1995,1,13
1996,1,22
1997,1,11
1998,1,4
1999,1,14
2000,1,32
2001,2,23
2002,1,13
2003,1,20
2004,1,15
2005,1,16
2006,1,29
2007,1,25
2008,1,32
2009,1,18
2010,1,27
2011,1,17
2012,1,12
2013,1,18
2014,1,34
2015,2,28
2016,1,21
2017,1,27
2018,1,19
2019,1,28
2020,1,25
2021,1,21
2022,1,15
2023,1,11
2024,1,20
2025,1,31
2026,1,32
2027,1,17
2028,1,9
2029,1,31
2030,1,14
2031,1,31
2032,1,25
2033,1,36
2034,1,25
2035,1,21
2036,1,15
2037,1,8
2038,1,27
2039,1,29
2040,1,22
2041,1,34
2042,1,15
2043,1,30
2044,1,30
2045,1,31
2046,1,16
2047,1,7
2048,1,15
2049,1,7
2050,1,21
2051,1,22
2052,1,12
2053,1,27
2054,1,24
2055,1,17
2056,1,1
2057,1,33
2058,1,17
2059,1,33
2060,1,31
2061,1,14
2062,1,20
2063,1,28
2064,1,16
2065,1,14
2066,1,24
2067,1,20
2068,1,23
2069,1,26
2070,1,32
2071,1,31
2072,1,9
2073,1,33
2074,1,1
2075,1,32
2076,1,27
2077,1,30
2078,1,27
2079,1,30
2080,1,23
2081,1,11
2082,1,20
2083,1,34
2084,1,31
2085,1,30
2086,1,29
2087,1,31
2088,1,25
2089,2,29
2090,1,11
2091,1,31
2092,1,20
2093,1,19
2094,1,28
2095,1,29
2096,1,21
2097,1,19
2098,1,24
2099,1,12
2100,1,22
2101,1,29
2102,1,28
2103,1,33
2104,1,28
2105,1,11
2106,1,21
2107,1,13
2108,1,15
2109,1,24
2110,1,18
2111,1,14
2112,1,16
2113,1,25
2114,1,35
2115,1,13
2116,1,29
2117,1,24
2118,1,7
2119,1,32
2120,1,17
2121,1,25
2122,1,31
2123,1,24
2124,1,30
2125,1,21
2126,1,24
2127,1,20
2128,1,1
2129,1,6
2130,1,33
2131,1,31
2132,1,11
2133,1,25
2134,1,17
2135,1,28
2136,1,18
2137,1,17
2138,1,1
